indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
196	215	8	9	quarkonium	NN
197	216	9	9	production	NN
198	217	10	9	in	OO
199	218	11	9	NRQCD	NN
200	219	12	9	color	NN
201	220	13	9	octet	NN
202	221	14	9	mechanism	NN
203	222	15	9	is	VB
204	223	16	9	given	VB
205	224	17	9	at	OO
206	225	18	9	nexttonext	NN
207	226	19	9	to	OO
208	227	20	9	leading	VB
209	228	21	9	order	NN
210	230	23	9	NLLO	NN
211	232	25	9	in	OO
212	233	26	9	coupling	NN
213	234	27	9	constant	JJ
214	235	28	9	by	OO
215	236	29	9	using	VB
216	237	30	9	diagrammatic	JJ
217	238	31	9	method	NN
218	239	32	9	of	OO
219	240	33	9	QCD	NN
220	242	35	9	4	OO
221	245	1	10	However	RB
222	247	3	10	the	OO
223	248	4	10	proof	NN
224	249	5	10	of	OO
225	250	6	10	factorization	NN
226	251	7	10	in	OO
227	252	8	10	heavy	JJ
228	253	9	10	quarkonium	NN
229	254	10	10	production	NN
230	255	11	10	in	OO
231	256	12	10	NRQCD	NN
232	257	13	10	color	NN
233	258	14	10	octet	NN
234	259	15	10	mechanism	NN
235	260	16	10	at	OO
236	261	17	10	all	OO
237	262	18	10	order	NN
238	263	19	10	in	OO
239	264	20	10	coupling	NN
240	265	21	10	constant	NN
241	266	22	10	is	VB
242	267	23	10	still	RB
243	268	24	10	missing	VB
244	270	1	11	In	OO
245	271	2	11	this	OO
246	272	3	11	paper	NN
247	273	4	11	we	NN
248	274	5	11	will	VB
249	275	6	11	prove	VB
250	276	7	11	factorization	NN
251	277	8	11	in	OO
252	278	9	11	heavy	JJ
253	279	10	11	quarkonium	NN
254	280	11	11	production	NN
255	281	12	11	in	OO
256	282	13	11	NRQCD	NN
257	283	14	11	color	NN
258	284	15	11	octet	NN
259	285	16	11	mechanism	NN
260	286	17	11	at	OO
261	287	18	11	all	OO
262	288	19	11	order	NN
263	289	20	11	in	OO
264	290	21	11	coupling	NN
265	291	22	11	constant	JJ
266	292	23	11	by	OO
267	293	24	11	using	VB
268	294	25	11	path	NN
269	295	26	11	integral	JJ
270	296	27	11	method	NN
271	297	28	11	of	OO
272	298	29	11	QCD	NN
273	300	1	12	The	OO
274	301	2	12	typical	JJ
275	302	3	12	nonperturbative	JJ
276	303	4	12	NRQCD	NN
277	304	5	12	matrix	NN
278	305	6	12	element	NN
279	306	7	12	in	OO
280	307	8	12	heavy	JJ
281	308	9	12	quarkonium	NN
282	309	10	12	production	NN
283	310	11	12	is	VB
284	311	12	12	given	VB
285	312	13	12	by	OO
286	314	15	12	1	OO
287	317	18	12	On	OO
288	324	25	12	0	OO
289	331	32	12	a	OO
290	333	34	12	HaH	NN
291	338	39	12	0	OO
292	348	49	12	1	OO
293	350	51	12	where	RB
294	352	53	12	is	VB
295	353	54	12	the	OO
296	354	55	12	two	OO
297	355	56	12	component	NN
298	356	57	12	Dirac	NN
299	357	58	12	spinor	NN
300	358	59	12	field	NN
301	359	60	12	that	OO
302	360	61	12	annihilates	VB
303	361	62	12	a	OO
304	362	63	12	heavy	JJ
305	363	64	12	quark	NN
306	366	67	12	is	VB
307	367	68	12	the	OO
308	368	69	12	two	OO
309	369	70	12	component	NN
310	370	71	12	Dirac	NN
311	371	72	12	spinor	NN
312	372	73	12	field	NN
313	373	74	12	that	OO
314	374	75	12	creates	VB
315	375	76	12	a	OO
316	376	77	12	heavy	JJ
317	377	78	12	quark	NN
318	379	80	12	a	OO
319	381	82	12	H	NN
320	382	83	12	is	VB
321	383	84	12	the	OO
322	384	85	12	operator	NN
323	385	86	12	that	OO
324	386	87	12	creates	VB
325	387	88	12	the	OO
326	388	89	12	heavy	JJ
327	389	90	12	quarkonium	NN
328	390	91	12	H	NN
329	391	92	12	in	OO
330	392	93	12	the	OO
331	393	94	12	out	JJ
332	394	95	12	state	NN
333	396	1	13	The	OO
334	397	2	13	factors	NN
335	398	3	13	Kn	NN
336	399	4	13	and	OO
337	400	5	13	K	NN
338	402	7	13	n	NN
339	403	8	13	are	VB
340	404	9	13	products	NN
341	405	10	13	of	OO
342	406	11	13	a	OO
343	407	12	13	color	NN
344	408	13	13	matrix	NN
345	410	15	13	either	OO
346	411	16	13	a	OO
347	412	17	13	unit	NN
348	413	18	13	matrix	NN
349	414	19	13	or	OO
350	415	20	13	T	NN
351	416	21	13	a	OO
352	419	24	13	a	OO
353	420	25	13	spin	NN
354	421	26	13	matrix	NN
355	423	28	13	either	OO
356	424	29	13	a	OO
357	425	30	13	unit	NN
358	426	31	13	matrix	NN
359	427	32	13	or	OO
360	429	34	13	i	OO
361	431	36	13	and	OO
362	432	37	13	a	OO
363	433	38	13	polynomial	NN
364	434	39	13	of	OO
365	435	40	13	covariant	JJ
366	436	41	13	derivative	NN
367	437	42	13	D	NN
368	439	1	14	The	OO
369	440	2	14	color	NN
370	441	3	14	and	OO
371	442	4	14	spin	VB
372	443	5	14	indices	NN
373	444	6	14	on	OO
374	445	7	14	the	OO
375	446	8	14	fields	NN
376	448	10	14	and	OO
377	450	12	14	have	VB
378	451	13	14	been	VB
379	452	14	14	suppressed	VB
380	454	1	15	The	OO
381	455	2	15	production	NN
382	456	3	15	cross	NN
383	457	4	15	section	NN
384	458	5	15	for	OO
385	459	6	15	heavy	JJ
386	460	7	15	quarkonium	NN
387	461	8	15	H	NN
388	462	9	15	at	OO
389	463	10	15	transverse	JJ
390	464	11	15	momentum	NN
391	465	12	15	PT	NN
392	466	13	15	in	OO
393	467	14	15	NRQCD	NN
394	468	15	15	factorizes	VB
395	469	16	15	into	OO
396	470	17	15	a	OO
397	471	18	15	sum	NN
398	472	19	15	of	OO
399	473	20	15	perturbative	JJ
400	474	21	15	functions	NN
401	475	22	15	times	NN
402	476	23	15	universal	JJ
403	477	24	15	matrix	NN
404	478	25	15	elements	NN
405	489	36	15	X	NN
406	490	37	15	n	NN
407	506	53	15	On	OO
408	509	56	15	2	OO
409	511	58	15	where	RB
410	512	59	15	each	OO
411	513	60	15	NRQCD	NN
412	514	61	15	nonperturbative	JJ
413	515	62	15	matrix	NN
414	516	63	15	element	NN
415	518	65	15	On	OO
416	520	67	15	represents	VB
417	521	68	15	the	OO
418	522	69	15	probability	NN
419	523	70	15	of	OO
420	524	71	15	a	OO
421	525	72	15	heavy	JJ
422	526	73	15	quarkantiquark	NN
423	527	74	15	pair	NN
424	528	75	15	in	OO
425	529	76	15	state	NN
426	531	78	15	n	NN
427	534	81	15	such	JJ
428	535	82	15	as	OO
429	536	83	15	color	NN
430	537	84	15	singlet	NN
431	538	85	15	or	OO
432	539	86	15	color	NN
433	540	87	15	octet	NN
434	541	88	15	etc	NN
435	543	90	15	to	OO
436	544	91	15	produce	VB
437	545	92	15	heavy	JJ
438	546	93	15	quarkonium	NN
439	547	94	15	state	NN
440	548	95	15	H	NN
441	549	96	15	2	OO
442	550	97	15	The	OO
443	551	98	15	fragmentation	NN
444	552	99	15	function	NN
445	553	100	15	for	OO
446	554	101	15	parton	NN
447	555	102	15	i	OO
448	556	103	15	to	OO
449	557	104	15	evolve	VB
450	558	105	15	into	OO
451	559	106	15	a	OO
452	560	107	15	heavy	JJ
453	561	108	15	quarkonium	NN
454	562	109	15	at	OO
455	563	110	15	large	JJ
456	564	111	15	PT	NN
457	565	112	15	is	VB
458	566	113	15	factorized	VB
459	567	114	15	according	VB
460	568	115	15	to	OO
461	570	117	15	5	OO
462	576	123	15	mc	NN
463	581	128	15	X	NN
464	582	129	15	n	NN
465	591	138	15	z	OO
466	593	140	15	mc	NN
467	598	145	15	On	OO
468	601	148	15	3	OO
469	603	150	15	in	OO
470	604	151	15	terms	NN
471	605	152	15	of	OO
472	606	153	15	same	JJ
473	607	154	15	NRQCD	NN
474	608	155	15	nonperturbative	JJ
475	609	156	15	matrix	NN
476	610	157	15	elements	NN
477	612	159	15	along	OO
478	613	160	15	with	OO
479	614	161	15	perturbative	JJ
480	615	162	15	functions	NN
481	624	171	15	z	OO
482	626	173	15	mc	NN
483	630	177	15	that	OO
484	631	178	15	describe	VB
485	632	179	15	the	OO
486	633	180	15	evolution	NN
487	634	181	15	of	OO
488	635	182	15	an	OO
489	636	183	15	offshell	JJ
490	637	184	15	parton	NN
491	638	185	15	into	OO
492	639	186	15	a	OO
493	640	187	15	heavy	JJ
494	641	188	15	quarkantiquark	NN
495	642	189	15	pair	NN
496	643	190	15	in	OO
497	644	191	15	state	NN
498	646	193	15	n	NN
499	649	196	15	such	JJ
500	650	197	15	as	OO
501	651	198	15	color	NN
502	652	199	15	singlet	NN
503	653	200	15	or	OO
504	654	201	15	color	NN
505	655	202	15	octet	NN
506	656	203	15	etc	NN
507	658	1	16	At	OO
508	659	2	16	a	OO
509	660	3	16	first	JJ
510	661	4	16	glance	NN
511	662	5	16	it	NN
512	663	6	16	can	VB
513	664	7	16	be	VB
514	665	8	16	easily	RB
515	666	9	16	seen	VB
516	667	10	16	that	OO
517	668	11	16	the	OO
518	669	12	16	nonperturbative	JJ
519	670	13	16	NRQCD	NN
520	671	14	16	matrix	NN
521	672	15	16	element	NN
522	673	16	16	in	OO
523	674	17	16	eq	NN
524	677	2	17	1	OO
525	679	4	17	is	VB
526	680	5	17	not	RB
527	681	6	17	gauge	VB
528	682	7	17	invariant	JJ
529	683	8	17	unless	OO
530	684	9	17	it	NN
531	685	10	17	is	VB
532	686	11	17	a	OO
533	687	12	17	color	NN
534	688	13	17	singlet	NN
535	689	14	17	Swave	NN
536	690	15	17	nonperturbative	JJ
537	691	16	17	matrix	NN
538	692	17	17	element	NN
539	694	1	18	Hence	RB
540	695	2	18	one	OO
541	696	3	18	expects	VB
542	697	4	18	that	OO
543	698	5	18	any	OO
544	699	6	18	noncanceling	JJ
545	700	7	18	infrared	JJ
546	701	8	18	divergences	NN
547	702	9	18	in	OO
548	703	10	18	the	OO
549	704	11	18	perturbative	JJ
550	705	12	18	Feynman	NN
551	706	13	18	diagrams	NN
552	707	14	18	of	OO
553	708	15	18	heavy	JJ
554	709	16	18	quarkantiquark	NN
555	710	17	18	production	NN
556	711	18	18	shortdistance	NN
557	712	19	18	coefficient	NN
558	713	20	18	can	VB
559	714	21	18	not	RB
560	715	22	18	be	VB
561	716	23	18	factorized	VB
562	717	24	18	in	OO
563	718	25	18	to	OO
564	719	26	18	the	OO
565	720	27	18	definition	NN
566	721	28	18	of	OO
567	722	29	18	the	OO
568	723	30	18	nonperturbative	JJ
569	724	31	18	NRQCD	NN
570	725	32	18	matrix	NN
571	726	33	18	element	NN
572	727	34	18	in	OO
573	728	35	18	eq	NN
574	731	2	19	1	OO
575	733	4	19	to	OO
576	734	5	19	study	VB
577	735	6	19	heavy	JJ
578	736	7	19	quarkonium	NN
579	737	8	19	production	NN
580	738	9	19	at	OO
581	739	10	19	high	JJ
582	740	11	19	energy	NN
583	741	12	19	colliders	NN
584	742	13	19	in	OO
585	743	14	19	the	OO
586	744	15	19	NRQCD	NN
587	745	16	19	color	NN
588	746	17	19	octet	NN
589	747	18	19	mechanism	NN
590	749	1	20	This	OO
591	750	2	20	is	VB
592	751	3	20	explicitly	RB
593	752	4	20	shown	VB
594	753	5	20	in	OO
595	755	7	20	4	OO
596	757	9	20	where	RB
597	758	10	20	the	OO
598	759	11	20	NNLO	NN
599	760	12	20	coupling	NN
600	761	13	20	constant	JJ
601	762	14	20	calculation	NN
602	763	15	20	shows	VB
603	764	16	20	that	OO
604	765	17	20	the	OO
605	766	18	20	above	JJ
606	767	19	20	nonperturbative	JJ
607	768	20	20	NRQCD	NN
608	769	21	20	matrix	NN
609	770	22	20	element	NN
610	771	23	20	in	OO
611	772	24	20	eq	NN
612	775	2	21	1	OO
613	777	4	21	is	VB
614	778	5	21	not	RB
615	779	6	21	consistent	JJ
616	780	7	21	with	OO
617	781	8	21	factorization	NN
618	782	9	21	of	OO
619	783	10	21	infrared	JJ
620	784	11	21	divergences	NN
621	785	12	21	unless	OO
622	786	13	21	it	NN
623	787	14	21	is	VB
624	788	15	21	a	OO
625	789	16	21	color	NN
626	790	17	21	singlet	NN
627	791	18	21	Swave	NN
628	792	19	21	nonperturbative	JJ
629	793	20	21	matrix	NN
630	794	21	21	element	NN
631	796	1	22	By	OO
632	797	2	22	using	VB
633	798	3	22	the	OO
634	799	4	22	calculation	NN
635	800	5	22	at	OO
636	801	6	22	NNLO	NN
637	802	7	22	in	OO
638	803	8	22	coupling	NN
639	804	9	22	constant	JJ
640	805	10	22	and	OO
641	806	11	22	to	OO
642	807	12	22	all	OO
643	808	13	22	powers	NN
644	809	14	22	in	OO
645	810	15	22	the	OO
646	811	16	22	heavy	JJ
647	812	17	22	quark	NN
648	813	18	22	relative	JJ
649	814	19	22	velocity	NN
650	815	20	22	it	NN
651	816	21	22	was	VB
652	817	22	22	shown	VB
653	818	23	22	in	OO
654	820	25	22	4	OO
655	822	27	22	that	OO
656	823	28	22	the	OO
657	824	29	22	octet	NN
658	825	30	22	Swave	NN
659	826	31	22	nonperturbative	JJ
660	827	32	22	NRQCD	NN
661	828	33	22	matrix	NN
662	829	34	22	element	NN
663	830	35	22	which	OO
664	831	36	22	is	VB
665	832	37	22	gauge	NN
666	833	38	22	invariant	JJ
667	834	39	22	and	OO
668	835	40	22	is	VB
669	836	41	22	consistent	JJ
670	837	42	22	with	OO
671	838	43	22	the	OO
672	839	44	22	factorization	NN
673	840	45	22	of	OO
674	841	46	22	infrared	JJ
675	842	47	22	divergences	NN
676	843	48	22	is	VB
677	844	49	22	given	VB
678	845	50	22	by	OO
