indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
367	425	23	19	processes	NN
368	427	1	20	The	OO
369	428	2	20	main	JJ
370	429	3	20	components	NN
371	430	4	20	of	OO
372	431	5	20	DNA	NN
373	432	6	20	strand	NN
374	433	7	20	algebra	NN
375	434	8	20	are	VB
376	435	9	20	DNA	NN
377	436	10	20	strands	NN
378	438	12	20	DNA	NN
379	439	13	20	gates	NN
380	441	15	20	and	OO
381	442	16	20	their	JJ
382	443	17	20	interactions	NN
383	445	1	21	2	OO
384	446	2	21	DNA	NN
385	447	3	21	strand	NN
386	448	4	21	algebra	NN
387	450	6	21	syntax	NN
388	451	7	21	and	OO
389	452	8	21	semantics	NN
390	453	9	21	Before	OO
391	454	10	21	going	VB
392	455	11	21	in	OO
393	456	12	21	detail	NN
394	457	13	21	description	NN
395	458	14	21	of	OO
396	459	15	21	DNA	NN
397	460	16	21	strand	NN
398	461	17	21	algebra	NN
399	462	18	21	we	NN
400	463	19	21	first	RB
401	464	20	21	have	VB
402	465	21	21	to	OO
403	466	22	21	know	VB
404	467	23	21	what	NN
405	468	24	21	is	VB
406	469	25	21	syntax	NN
407	470	26	21	and	OO
408	471	27	21	semantics	NN
409	473	1	22	How	RB
410	474	2	22	are	VB
411	475	3	22	they	NN
412	476	4	22	different	JJ
413	478	1	23	Cardelli	NN
414	480	3	23	2009	OO
415	482	5	23	Cardelli	NN
416	483	6	23	2013	OO
417	484	7	23	A	OO
418	485	8	23	language	NN
419	486	9	23	is	VB
420	487	10	23	a	OO
421	488	11	23	set	NN
422	489	12	23	of	OO
423	490	13	23	valid	JJ
424	491	14	23	sentences	NN
425	493	1	24	The	OO
426	494	2	24	validity	NN
427	495	3	24	of	OO
428	496	4	24	language	NN
429	497	5	24	can	VB
430	498	6	24	be	VB
431	499	7	24	broken	VB
432	500	8	24	down	OO
433	501	9	24	into	OO
434	502	10	24	two	OO
435	503	11	24	things	NN
436	505	13	24	syntax	NN
437	506	14	24	and	OO
438	507	15	24	semantics	NN
439	509	1	25	The	OO
440	510	2	25	term	NN
441	511	3	25	syntax	NN
442	512	4	25	refers	VB
443	513	5	25	to	OO
444	514	6	25	grammatical	JJ
445	515	7	25	structure	NN
446	516	8	25	of	OO
447	517	9	25	a	OO
448	518	10	25	language	NN
449	520	12	25	rather	RB
450	521	13	25	than	OO
451	522	14	25	what	NN
452	523	15	25	they	NN
453	524	16	25	refer	VB
454	525	17	25	to	OO
455	526	18	25	or	OO
456	527	19	25	mean	VB
457	529	1	26	Whereas	OO
458	530	2	26	the	OO
459	531	3	26	term	NN
460	532	4	26	semantics	NN
461	533	5	26	is	VB
462	534	6	26	concerned	VB
463	535	7	26	to	OO
464	536	8	26	the	OO
465	537	9	26	meaning	NN
466	538	10	26	of	OO
467	539	11	26	the	OO
468	540	12	26	vocabulary	NN
469	541	13	26	symbols	NN
470	542	14	26	arranged	VB
471	543	15	26	with	OO
472	544	16	26	that	OO
473	545	17	26	structure	NN
474	547	19	26	often	RB
475	548	20	26	in	OO
476	549	21	26	relation	NN
477	550	22	26	to	OO
478	551	23	26	their	JJ
479	552	24	26	truth	NN
480	553	25	26	and	OO
481	554	26	26	falsehood	NN
482	556	1	27	Grammatical	NN
483	558	3	27	syntactically	NN
484	560	5	27	valid	JJ
485	561	6	27	does	VB
486	562	7	27	not	RB
487	563	8	27	imply	VB
488	564	9	27	sensible	JJ
489	566	11	27	semantically	RB
490	568	13	27	valid	JJ
491	570	1	28	In	OO
492	571	2	28	mathematics	NN
493	573	4	28	computer	NN
494	574	5	28	science	NN
495	575	6	28	and	OO
496	576	7	28	linguistics	NN
497	578	9	28	a	OO
498	579	10	28	formal	JJ
499	580	11	28	language	NN
500	581	12	28	is	VB
501	582	13	28	a	OO
502	583	14	28	set	NN
503	584	15	28	of	OO
504	585	16	28	strings	NN
505	586	17	28	of	OO
506	587	18	28	symbols	NN
507	588	19	28	that	OO
508	589	20	28	may	VB
509	590	21	28	be	VB
510	591	22	28	constrained	VB
511	592	23	28	by	OO
512	593	24	28	rules	NN
513	594	25	28	that	OO
514	595	26	28	are	VB
515	596	27	28	specific	JJ
516	597	28	28	to	OO
517	598	29	28	it	NN
518	600	1	29	In	OO
519	601	2	29	computer	NN
520	602	3	29	science	NN
521	604	5	29	the	OO
522	605	6	29	process	NN
523	606	7	29	algebras	OO
524	607	8	29	Baeten	NN
525	609	10	29	2004	OO
526	611	12	29	are	VB
527	612	13	29	mathematically	RB
528	613	14	29	rigorous	JJ
529	614	15	29	languages	NN
530	615	16	29	with	OO
531	616	17	29	well	RB
532	617	18	29	defined	VB
533	618	19	29	semantics	NN
534	619	20	29	that	OO
535	620	21	29	permit	VB
536	621	22	29	describing	VB
537	622	23	29	and	OO
538	623	24	29	verifying	VB
539	624	25	29	properties	NN
540	625	26	29	of	OO
541	626	27	29	concurrent	JJ
542	627	28	29	communicating	JJ
543	628	29	29	systems	NN
544	630	1	30	Process	NN
545	631	2	30	calculi	NN
546	632	3	30	provide	VB
547	633	4	30	a	OO
548	634	5	30	tool	NN
549	635	6	30	for	OO
550	636	7	30	the	OO
551	637	8	30	highlevel	JJ
552	638	9	30	description	NN
553	639	10	30	of	OO
554	640	11	30	interactions	NN
555	642	13	30	communications	NN
556	644	15	30	and	OO
557	645	16	30	synchronizations	NN
558	646	17	30	between	OO
559	647	18	30	a	OO
560	648	19	30	collection	NN
561	649	20	30	of	OO
562	650	21	30	independent	JJ
563	651	22	30	agents	NN
564	652	23	30	or	OO
565	653	24	30	processes	NN
566	655	1	31	They	NN
567	656	2	31	also	RB
568	657	3	31	provide	VB
569	658	4	31	algebraic	JJ
570	659	5	31	laws	NN
571	660	6	31	that	OO
572	661	7	31	allow	VB
573	662	8	31	process	NN
574	663	9	31	descriptions	NN
575	664	10	31	to	OO
576	665	11	31	be	VB
577	666	12	31	manipulated	VB
578	667	13	31	and	OO
579	668	14	31	analyzed	VB
580	670	16	31	and	OO
581	671	17	31	permit	VB
582	672	18	31	formal	JJ
583	673	19	31	reasoning	NN
584	674	20	31	about	OO
585	675	21	31	equivalences	NN
586	676	22	31	between	OO
587	677	23	31	processes	NN
588	679	1	32	The	OO
589	680	2	32	chemistry	NN
590	681	3	32	of	OO
591	682	4	32	diluted	JJ
592	683	5	32	wellmixed	JJ
593	684	6	32	solutions	NN
594	685	7	32	where	RB
595	686	8	32	floating	JJ
596	687	9	32	molecules	NN
597	688	10	32	can	VB
598	689	11	32	interact	VB
599	690	12	32	according	VB
600	691	13	32	to	OO
601	692	14	32	the	OO
602	693	15	32	reaction	NN
603	694	16	32	rules	NN
604	695	17	32	can	VB
605	696	18	32	be	VB
606	697	19	32	presented	VB
607	698	20	32	as	OO
608	699	21	32	process	NN
609	700	22	32	algebra	NN
610	702	24	32	Berry	NN
611	703	25	32	et	NN
612	704	26	32	al	NN
613	707	29	32	1989	OO
614	709	1	33	Thus	RB
615	710	2	33	two	OO
616	711	3	33	binary	JJ
617	712	4	33	relations	NN
618	713	5	33	can	VB
619	714	6	33	be	VB
620	715	7	33	defined	VB
621	716	8	33	on	OO
622	717	9	33	a	OO
623	718	10	33	set	NN
624	719	11	33	of	OO
625	720	12	33	chemical	NN
626	721	13	33	process	NN
627	722	14	33	algebra	NN
628	723	15	33	viz	NN
629	725	1	34	mixing	NN
630	726	2	34	and	OO
631	727	3	34	reaction	NN
632	729	1	35	Let	VB
633	731	3	35	P	NN
634	733	5	35	Q	NN
635	734	6	35	and	OO
636	735	7	35	R	NN
637	736	8	35	are	VB
638	737	9	35	three	OO
639	738	10	35	chemical	JJ
640	739	11	35	solutions	NN
641	740	12	35	in	OO
642	741	13	35	a	OO
643	742	14	35	set	NN
644	743	15	35	A	NN
645	744	16	35	Mixing	NN
646	746	18	35	P	NN
647	748	20	35	Q	NN
648	750	22	35	is	VB
649	751	23	35	an	OO
650	752	24	35	equivalence	NN
651	753	25	35	relation	NN
652	754	26	35	which	OO
653	755	27	35	syntactically	RB
654	756	28	35	brings	VB
655	757	29	35	the	OO
656	758	30	35	floating	VB
657	759	31	35	molecules	NN
658	760	32	35	close	RB
659	761	33	35	to	OO
660	762	34	35	each	OO
661	763	35	35	other	JJ
662	764	36	35	so	OO
663	765	37	35	that	OO
664	766	38	35	they	NN
665	767	39	35	can	VB
666	768	40	35	interact	VB
667	770	1	36	Reaction	NN
668	772	3	36	P	NN
669	774	5	36	Q	NN
670	776	7	36	describes	VB
671	777	8	36	how	RB
672	778	9	36	a	OO
673	779	10	36	solution	NN
674	780	11	36	becomes	VB
675	781	12	36	a	OO
676	782	13	36	different	JJ
677	783	14	36	solution	NN
678	785	1	37	The	OO
679	786	2	37	symmetric	JJ
680	787	3	37	and	OO
681	788	4	37	transitive	JJ
682	789	5	37	closure	NN
683	792	8	37	represents	VB
684	793	9	37	sequences	NN
685	794	10	37	of	OO
686	795	11	37	reactions	NN
687	797	1	38	The	OO
688	798	2	38	chemical	NN
689	799	3	38	process	NN
690	800	4	38	algebra	NN
691	801	5	38	obeys	VB
692	802	6	38	the	OO
693	803	7	38	following	VB
694	804	8	38	general	JJ
695	805	9	38	laws	NN
696	807	11	38	Untitled	JJ
697	808	12	38	document	NN
