indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
147	167	34	9	illustrated	JJ
148	168	35	9	magazine	NN
149	169	36	9	and	OO
150	170	37	9	housed	VB
151	171	38	9	in	OO
152	172	39	9	a	OO
153	173	40	9	nice	JJ
154	175	42	9	gilded	JJ
155	176	43	9	frame	NN
156	178	1	10	It	NN
157	179	2	10	showed	VB
158	180	3	10	a	OO
159	181	4	10	lady	NN
160	182	5	10	fitted	VB
161	183	6	10	out	OO
162	184	7	10	with	OO
163	185	8	10	a	OO
164	186	9	10	fur	NN
165	187	10	10	hat	NN
166	188	11	10	and	OO
167	189	12	10	fur	NN
168	190	13	10	boa	NN
169	191	14	10	who	NN
170	192	15	10	sat	VB
171	193	16	10	upright	NN
172	195	18	10	raising	VB
173	196	19	10	a	OO
174	197	20	10	heavy	JJ
175	198	21	10	fur	NN
176	199	22	10	muff	NN
177	200	23	10	that	OO
178	201	24	10	covered	VB
179	202	25	10	the	OO
180	203	26	10	whole	NN
181	204	27	10	of	OO
182	205	28	10	her	JJ
183	206	29	10	lower	JJ
184	207	30	10	arm	NN
185	208	31	10	towards	OO
186	209	32	10	the	OO
187	210	33	10	viewer	NN
188	212	1	11	Gregor	NN
189	213	2	11	then	RB
190	214	3	11	turned	VB
191	215	4	11	to	OO
192	216	5	11	look	VB
193	217	6	11	out	OO
194	218	7	11	the	OO
195	219	8	11	window	NN
196	220	9	11	at	OO
197	221	10	11	the	OO
198	222	11	11	dull	JJ
199	223	12	11	weather	NN
200	225	1	12	Drops	NN
201	226	2	12	of	OO
202	227	3	12	rain	NN
203	228	4	12	could	VB
204	229	5	12	be	VB
205	230	6	12	heard	VB
206	231	7	12	hitting	VB
207	232	8	12	the	OO
208	233	9	12	pane	NN
209	235	11	12	which	OO
210	236	12	12	made	VB
211	237	13	12	him	NN
212	238	14	12	feel	VB
213	239	15	12	quite	RB
214	240	16	12	sad	JJ
215	243	2	13	How	RB
216	244	3	13	about	RB
217	245	4	13	if	OO
218	246	5	13	I	NN
219	247	6	13	sleep	VB
220	248	7	13	a	OO
221	249	8	13	little	JJ
222	250	9	13	bit	NN
223	251	10	13	longer	RB
224	252	11	13	and	OO
225	253	12	13	forget	VB
226	254	13	13	all	OO
227	255	14	13	this	OO
228	256	15	13	nonsense	NN
229	259	18	13	he	NN
230	260	19	13	thought	VB
231	262	21	13	but	OO
232	263	22	13	that	OO
233	264	23	13	was	VB
234	265	24	13	something	NN
235	266	25	13	he	NN
236	267	26	13	was	VB
237	268	27	13	unable	JJ
238	269	28	13	to	OO
239	270	29	13	do	VB
240	271	30	13	because	OO
241	272	31	13	he	NN
242	273	32	13	was	VB
243	274	33	13	used	VB
244	275	34	13	to	OO
245	276	35	13	sleeping	VB
246	277	36	13	on	OO
247	278	37	13	his	JJ
248	279	38	13	right	NN
249	281	40	13	and	OO
250	282	41	13	in	OO
251	283	42	13	his	JJ
252	284	43	13	present	JJ
253	285	44	13	state	NN
254	286	45	13	could	VB
255	287	46	13	nt	RB
256	288	47	13	get	VB
257	289	48	13	into	OO
258	290	49	13	that	OO
259	291	50	13	position	NN
260	293	1	14	However	RB
261	294	2	14	hard	RB
262	295	3	14	he	NN
263	296	4	14	threw	VB
264	297	5	14	himself	NN
265	298	6	14	onto	OO
266	299	7	14	his	JJ
267	300	8	14	right	NN
268	302	10	14	he	NN
269	303	11	14	always	RB
270	304	12	14	rolled	VB
271	305	13	14	back	RB
272	306	14	14	to	OO
273	307	15	14	where	RB
274	308	16	14	he	NN
275	309	17	14	was	VB
276	311	1	15	He	NN
277	312	2	15	must	VB
278	313	3	15	have	VB
279	314	4	15	tried	VB
280	315	5	15	it	NN
281	316	6	15	a	OO
282	317	7	15	hundred	OO
283	318	8	15	times	NN
284	320	10	15	shut	VB
285	321	11	15	his	JJ
286	322	12	15	eyes	NN
287	323	13	15	so	OO
288	324	14	15	that	OO
289	325	15	15	he	NN
290	326	16	15	would	VB
291	327	17	15	nt	RB
292	328	18	15	have	VB
293	329	19	15	to	OO
294	330	20	15	look	VB
295	331	21	15	at	OO
296	332	22	15	the	OO
297	333	23	15	floundering	VB
298	334	24	15	legs	NN
299	336	26	15	and	OO
300	337	27	15	only	RB
301	338	28	15	stopped	VB
302	339	29	15	when	RB
303	340	30	15	he	NN
304	341	31	15	began	VB
305	342	32	15	to	OO
306	343	33	15	feel	VB
307	344	34	15	a	OO
308	345	35	15	mild	JJ
309	347	37	15	dull	JJ
310	348	38	15	pain	NN
311	349	39	15	there	RB
312	350	40	15	that	OO
313	351	41	15	he	NN
314	352	42	15	had	VB
315	353	43	15	never	RB
316	354	44	15	felt	VB
317	355	45	15	before	OO
318	358	2	16	Oh	OO
319	360	4	16	God	NN
320	363	7	16	he	NN
321	364	8	16	thought	VB
322	367	11	16	what	NN
323	368	12	16	a	OO
324	369	13	16	strenuous	JJ
325	370	14	16	career	NN
326	371	15	16	it	NN
327	372	16	16	is	VB
328	373	17	16	that	OO
329	374	18	16	I	NN
330	375	19	16	ve	VB
331	376	20	16	chosen	VB
332	378	1	17	Travelling	VB
333	379	2	17	day	NN
334	380	3	17	in	OO
335	381	4	17	and	OO
336	382	5	17	day	NN
337	383	6	17	out	RB
338	385	1	18	Doing	VB
339	386	2	18	business	NN
340	387	3	18	like	OO
341	388	4	18	this	OO
342	389	5	18	takes	VB
343	390	6	18	much	RB
344	391	7	18	more	RB
345	392	8	18	effort	NN
346	393	9	18	than	OO
347	394	10	18	doing	VB
348	395	11	18	your	JJ
349	396	12	18	own	JJ
350	397	13	18	business	NN
351	398	14	18	at	OO
352	399	15	18	home	NN
353	401	17	18	and	OO
354	402	18	18	on	OO
355	403	19	18	top	NN
356	404	20	18	of	OO
357	405	21	18	that	OO
358	406	22	18	there	OO
359	407	23	18	s	VB
360	408	24	18	the	OO
361	409	25	18	curse	NN
362	410	26	18	of	OO
363	411	27	18	travelling	VB
364	413	29	18	worries	VB
365	414	30	18	about	OO
366	415	31	18	making	VB
367	416	32	18	train	NN
368	417	33	18	connections	NN
369	419	35	18	bad	JJ
370	420	36	18	and	OO
371	421	37	18	irregular	JJ
372	422	38	18	food	NN
373	424	40	18	contact	NN
374	425	41	18	with	OO
375	426	42	18	different	JJ
376	427	43	18	people	NN
377	428	44	18	all	OO
378	429	45	18	the	OO
379	430	46	18	time	NN
380	431	47	18	so	OO
381	432	48	18	that	OO
382	433	49	18	you	NN
383	434	50	18	can	VB
384	435	51	18	never	RB
385	436	52	18	get	VB
386	437	53	18	to	OO
387	438	54	18	know	VB
388	439	55	18	anyone	NN
389	440	56	18	or	OO
390	441	57	18	become	VB
391	442	58	18	friendly	JJ
392	443	59	18	with	OO
393	444	60	18	them	NN
394	446	1	19	It	NN
395	447	2	19	can	VB
396	448	3	19	all	RB
397	449	4	19	go	VB
398	450	5	19	to	OO
399	451	6	19	Hell	NN
400	454	1	20	He	NN
401	455	2	20	felt	VB
402	456	3	20	a	OO
403	457	4	20	slight	JJ
404	458	5	20	itch	NN
405	459	6	20	up	OO
406	460	7	20	on	OO
407	461	8	20	his	JJ
408	462	9	20	belly	NN
409	464	11	20	pushed	VB
410	465	12	20	himself	NN
411	466	13	20	slowly	RB
412	467	14	20	up	RB
413	468	15	20	on	OO
414	469	16	20	his	JJ
415	470	17	20	back	JJ
416	471	18	20	towards	OO
417	472	19	20	the	OO
418	473	20	20	headboard	NN
419	474	21	20	so	OO
420	475	22	20	that	OO
421	476	23	20	he	NN
422	477	24	20	could	VB
423	478	25	20	lift	VB
424	479	26	20	his	JJ
425	480	27	20	head	NN
426	481	28	20	better	RB
427	483	30	20	found	VB
428	484	31	20	where	RB
429	485	32	20	the	OO
430	486	33	20	itch	NN
431	487	34	20	was	VB
432	489	36	20	and	OO
433	490	37	20	saw	VB
434	491	38	20	that	OO
435	492	39	20	it	NN
436	493	40	20	was	VB
437	494	41	20	covered	VB
438	495	42	20	with	OO
439	496	43	20	lots	NN
440	497	44	20	of	OO
441	498	45	20	little	JJ
442	499	46	20	white	JJ
443	500	47	20	spots	NN
444	501	48	20	which	OO
445	502	49	20	he	NN
446	503	50	20	did	VB
447	504	51	20	nt	RB
448	505	52	20	know	VB
449	506	53	20	what	NN
450	507	54	20	to	OO
451	508	55	20	make	VB
452	509	56	20	of	OO
453	511	58	20	and	OO
454	512	59	20	when	RB
455	513	60	20	he	NN
456	514	61	20	tried	VB
457	515	62	20	to	OO
458	516	63	20	feel	VB
459	517	64	20	the	OO
460	518	65	20	place	NN
461	519	66	20	with	OO
462	520	67	20	one	OO
463	521	68	20	of	OO
464	522	69	20	his	JJ
465	523	70	20	legs	NN
466	524	71	20	he	NN
467	525	72	20	drew	VB
468	526	73	20	it	NN
469	527	74	20	quickly	RB
470	528	75	20	back	RB
471	529	76	20	because	OO
472	530	77	20	as	RB
473	531	78	20	soon	RB
474	532	79	20	as	OO
475	533	80	20	he	NN
476	534	81	20	touched	VB
477	535	82	20	it	NN
478	536	83	20	he	NN
479	537	84	20	was	VB
480	538	85	20	overcome	VB
481	539	86	20	by	OO
482	540	87	20	a	OO
483	541	88	20	cold	JJ
484	542	89	20	shudder	NN
485	544	1	21	He	NN
486	545	2	21	slid	VB
487	546	3	21	back	RB
488	547	4	21	into	OO
489	548	5	21	his	JJ
490	549	6	21	former	JJ
491	550	7	21	position	NN
492	553	2	22	Getting	VB
493	554	3	22	up	RB
494	555	4	22	early	RB
495	556	5	22	all	OO
496	557	6	22	the	OO
497	558	7	22	time	NN
498	561	10	22	he	NN
499	562	11	22	thought	VB
500	565	14	22	it	NN
501	566	15	22	makes	VB
502	567	16	22	you	NN
503	568	17	22	stupid	JJ
504	570	1	23	You	NN
505	571	2	23	ve	VB
506	572	3	23	got	VB
507	573	4	23	to	OO
508	574	5	23	get	VB
509	575	6	23	enough	JJ
510	576	7	23	sleep	NN
511	578	1	24	Other	JJ
512	579	2	24	travelling	VB
513	580	3	24	salesmen	NN
514	581	4	24	live	VB
515	582	5	24	a	OO
516	583	6	24	life	NN
517	584	7	24	of	OO
518	585	8	24	luxury	NN
519	587	1	25	For	OO
520	588	2	25	instance	NN
521	590	4	25	whenever	RB
522	591	5	25	I	NN
523	592	6	25	go	VB
524	593	7	25	back	RB
525	594	8	25	to	OO
526	595	9	25	the	OO
527	596	10	25	guest	NN
528	597	11	25	house	NN
529	598	12	25	during	OO
530	599	13	25	the	OO
531	600	14	25	morning	NN
532	601	15	25	to	OO
533	602	16	25	copy	VB
534	603	17	25	out	OO
535	604	18	25	the	OO
536	605	19	25	contract	NN
537	607	21	25	these	OO
538	608	22	25	gentlemen	NN
539	609	23	25	are	VB
540	610	24	25	always	RB
541	611	25	25	still	RB
542	612	26	25	sitting	VB
543	613	27	25	there	RB
544	614	28	25	eating	VB
545	615	29	25	their	JJ
546	616	30	25	breakfasts	NN
547	618	1	26	I	NN
548	619	2	26	ought	VB
549	620	3	26	to	OO
550	621	4	26	just	RB
551	622	5	26	try	VB
552	623	6	26	that	OO
553	624	7	26	with	OO
554	625	8	26	my	JJ
555	626	9	26	boss	NN
556	628	11	26	I	NN
557	629	12	26	d	VB
558	630	13	26	get	VB
559	631	14	26	kicked	VB
560	632	15	26	out	OO
561	633	16	26	on	OO
562	634	17	26	the	OO
563	635	18	26	spot	NN
564	637	1	27	But	OO
565	638	2	27	who	NN
566	639	3	27	knows	VB
567	641	5	27	maybe	RB
568	642	6	27	that	OO
569	643	7	27	would	VB
570	644	8	27	be	VB
571	645	9	27	the	OO
572	646	10	27	best	JJ
573	647	11	27	thing	NN
574	648	12	27	for	OO
575	649	13	27	me	NN
576	651	1	28	If	OO
577	652	2	28	I	NN
578	653	3	28	did	VB
579	654	4	28	nt	RB
580	655	5	28	have	VB
581	656	6	28	my	JJ
582	657	7	28	parents	NN
583	658	8	28	to	OO
584	659	9	28	think	VB
585	660	10	28	about	OO
586	661	11	28	I	NN
587	662	12	28	d	VB
588	663	13	28	have	VB
589	664	14	28	given	VB
590	665	15	28	in	OO
591	666	16	28	my	JJ
592	667	17	28	notice	NN
593	668	18	28	a	OO
594	669	19	28	long	JJ
595	670	20	28	time	NN
596	671	21	28	ago	RB
597	673	23	28	I	NN
598	674	24	28	d	VB
599	675	25	28	have	VB
600	676	26	28	gone	VB
601	677	27	28	up	OO
602	678	28	28	to	OO
603	679	29	28	the	OO
604	680	30	28	boss	NN
605	681	31	28	and	OO
606	682	32	28	told	VB
607	683	33	28	him	NN
608	684	34	28	just	RB
609	685	35	28	what	NN
610	686	36	28	I	NN
611	687	37	28	think	VB
612	689	39	28	tell	VB
613	690	40	28	him	NN
614	691	41	28	everything	NN
615	692	42	28	I	NN
616	693	43	28	would	VB
617	695	45	28	let	VB
618	696	46	28	him	NN
619	697	47	28	know	VB
620	698	48	28	just	RB
621	699	49	28	what	NN
622	700	50	28	I	NN
623	701	51	28	feel	VB
624	703	1	29	He	NN
625	704	2	29	d	VB
626	705	3	29	fall	VB
627	706	4	29	right	RB
628	707	5	29	off	OO
629	708	6	29	his	JJ
630	709	7	29	desk	NN
631	711	1	30	And	OO
632	712	2	30	it	NN
633	713	3	30	s	VB
634	714	4	30	a	OO
635	715	5	30	funny	JJ
636	716	6	30	sort	NN
637	717	7	30	of	OO
638	718	8	30	business	NN
639	719	9	30	to	OO
640	720	10	30	be	VB
641	721	11	30	sitting	VB
642	722	12	30	up	OO
643	723	13	30	there	OO
644	724	14	30	at	OO
645	725	15	30	your	JJ
646	726	16	30	desk	NN
647	728	18	30	talking	VB
648	729	19	30	down	OO
649	730	20	30	at	OO
650	731	21	30	your	JJ
651	732	22	30	subordinates	NN
652	733	23	30	from	OO
653	734	24	30	up	RB
654	735	25	30	there	RB
655	737	27	30	especially	RB
656	738	28	30	when	RB
657	739	29	30	you	NN
658	740	30	30	have	VB
659	741	31	30	to	OO
660	742	32	30	go	VB
661	743	33	30	right	RB
662	744	34	30	up	OO
663	745	35	30	close	RB
664	746	36	30	because	OO
665	747	37	30	the	OO
666	748	38	30	boss	NN
667	749	39	30	is	VB
668	750	40	30	hard	JJ
669	751	41	30	of	OO
670	752	42	30	hearing	NN
671	754	1	31	Well	RB
672	756	3	31	there	OO
673	757	4	31	s	VB
674	758	5	31	still	RB
675	759	6	31	some	OO
676	760	7	31	hope	NN
677	762	9	31	once	RB
678	763	10	31	I	NN
679	764	11	31	ve	VB
680	765	12	31	got	VB
681	766	13	31	the	OO
682	767	14	31	money	NN
683	768	15	31	together	RB
684	769	16	31	to	OO
685	770	17	31	pay	VB
686	771	18	31	off	OO
687	772	19	31	my	JJ
688	773	20	31	parents	NN
689	775	22	31	debt	NN
690	776	23	31	to	OO
691	777	24	31	him	NN
692	779	26	31	another	OO
693	780	27	31	five	OO
694	781	28	31	or	OO
695	782	29	31	six	OO
696	783	30	31	years	NN
697	784	31	31	I	NN
698	785	32	31	suppose	VB
699	787	34	31	that	OO
700	788	35	31	s	VB
701	789	36	31	definitely	RB
702	790	37	31	what	NN
703	791	38	31	I	NN
704	792	39	31	ll	VB
705	793	40	31	do	VB
706	795	1	32	That	OO
707	796	2	32	s	VB
708	797	3	32	when	RB
709	798	4	32	I	NN
710	799	5	32	ll	VB
711	800	6	32	make	VB
712	801	7	32	the	OO
713	802	8	32	big	JJ
714	803	9	32	change	NN
715	805	1	33	First	NN
716	806	2	33	of	OO
717	807	3	33	all	OO
718	808	4	33	though	RB
719	810	6	33	I	NN
720	811	7	33	ve	VB
721	812	8	33	got	VB
722	813	9	33	to	OO
723	814	10	33	get	VB
724	815	11	33	up	OO
725	817	13	33	my	JJ
726	818	14	33	train	NN
727	819	15	33	leaves	VB
728	820	16	33	at	OO
729	821	17	33	five	OO
