indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
87	87	5	3	groups	NN
88	88	6	3	,	OO
89	89	7	3	stated	VB
90	90	8	3	in	OO
91	91	9	3	Tab	NN
92	92	10	3	.	OO
93	93	1	4	2	OO
94	94	2	4	,	OO
95	95	3	4	requires	VB
96	96	4	4	special	JJ
97	97	5	4	treatment.spacerInline	NN
98	98	6	4	_	OO
99	99	7	4	p.m.	NN
100	100	8	4	Several	JJ
101	101	9	4	principles	NN
102	102	10	4	have	VB
103	103	11	4	been	VB
104	104	12	4	proposed	VB
105	105	13	4	later	RB
106	106	14	4	than	OO
107	107	15	4	the	OO
108	108	16	4	deadline	NN
109	109	17	4	of	OO
110	110	18	4	6	OO
111	111	19	4	p.m.	RB
112	112	20	4	over	OO
113	113	21	4	the	OO
114	114	22	4	last	JJ
115	115	23	4	twenty	OO
116	116	24	4	years.spacerInline	NN
117	117	25	4	_	OO
118	118	26	4	et	OO
119	119	27	4	al.	OO
120	120	28	4	.	OO
121	121	1	5	They	NN
122	122	2	5	are	VB
123	123	3	5	based	VB
124	124	4	5	on	OO
125	125	5	5	a	OO
126	126	6	5	strengthening	NN
127	127	7	5	of	OO
128	128	8	5	risk	NN
129	129	9	5	control	NN
130	130	10	5	and	OO
131	131	11	5	minimization	NN
132	132	12	5	of	OO
133	133	13	5	a	OO
134	134	14	5	ruin	VB
135	135	15	5	probability	NN
136	136	16	5	,	OO
137	137	17	5	Boolean	NN
138	138	18	5	et	OO
139	139	19	5	al.	OO
140	140	20	5	first	RB
141	141	21	5	introduced	VB
142	142	22	5	this	OO
143	143	23	5	method.spacerInline	NN
144	144	24	5	_	OO
145	145	25	5	Profs.	NN
146	146	26	5	However	RB
147	147	27	5	,	OO
148	148	28	5	we	NN
149	149	29	5	were	VB
150	150	30	5	n't	RB
151	151	31	5	able	JJ
152	152	32	5	to	OO
153	153	33	5	reach	VB
154	154	34	5	Profs.	NN
155	155	35	5	Kowalski	NN
156	156	36	5	or	OO
157	157	37	5	Gambel	NN
158	158	38	5	for	OO
159	159	39	5	comment.spacerInline	NN
160	160	40	5	_	OO
161	161	41	5	Jan.	NN
162	162	42	5	.	OO
163	163	1	6	On	OO
164	164	2	6	Jan.	NN
165	165	3	6	25th	JJ
166	166	4	6	,	OO
167	167	5	6	2016	OO
168	168	6	6	,	OO
169	169	7	6	the	OO
170	170	8	6	deputy	NN
171	171	9	6	commander	NN
172	172	10	6	of	OO
173	173	11	6	USFK	NN
174	174	12	6	made	VB
175	175	13	6	a	OO
176	176	14	6	statement	NN
177	177	15	6	pertaining	VB
178	178	16	6	to	OO
179	179	17	6	aerial	JJ
180	180	18	6	shows	NN
181	181	19	6	of	OO
182	182	20	6	force.spacerInline	NN
183	183	21	6	_	OO
184	184	22	6	``	OO
185	185	23	6	Gen.	NN
186	186	24	6	''	OO
187	187	25	6	``	OO
188	188	26	6	The	OO
189	189	27	6	1st	JJ
190	190	28	6	Gen.	NN
191	191	29	6	Dreamcast	NN
192	192	30	6	was	VB
193	193	31	6	a	OO
194	194	32	6	pinnacle	JJ
195	195	33	6	achievement	NN
196	196	34	6	in	OO
197	197	35	6	computer	NN
198	198	36	6	engineering	NN
199	199	37	6	,	OO
200	200	38	6	''	OO
201	201	39	6	said	VB
202	202	40	6	John	NN
203	203	41	6	Stevens.spacerInline	NN
204	204	42	6	_	OO
205	205	43	6	State	NN
206	206	44	6	The	OO
207	207	45	6	coherence	NN
208	208	46	6	of	OO
209	209	47	6	the	OO
210	210	48	6	allocation	NN
211	211	49	6	method	NN
212	212	50	6	for	OO
213	213	51	6	Pickens	NN
214	214	52	6	County	NN
215	215	53	6	,	OO
216	216	54	6	S.C.	NN
217	217	55	6	depends	VB
218	218	56	6	on	OO
219	219	57	6	the	OO
220	220	58	6	properties	NN
221	221	59	6	of	OO
222	222	60	6	the	OO
223	223	61	6	selected	VB
224	224	62	6	risk	NN
225	225	63	6	measure.spacerEndWith_D.C	NN
226	226	64	6	.	OO
227	227	1	7	?	OO
228	228	1	8	Did	VB
229	229	2	8	you	NN
230	230	3	8	enjoy	VB
231	231	4	8	living	VB
232	232	5	8	in	OO
233	233	6	8	Washington	NN
234	234	7	8	,	OO
235	235	8	8	D.C.	NN
236	236	9	8	?	OO
237	237	1	9	spacer	NN
238	238	2	9	(	OO
239	239	3	9	Fig	NN
240	240	4	9	.	OO
241	241	5	9	)	OO
242	242	1	10	A	OO
243	243	2	10	choices	NN
244	244	3	10	of	OO
245	245	4	10	a	OO
246	246	5	10	dependence	NN
247	247	6	10	model	NN
248	248	7	10	(	OO
249	249	8	10	for	OO
250	250	9	10	more	JJ
251	251	10	10	details	NN
252	252	11	10	see	VB
253	253	12	10	Fig.	NN
254	254	13	10	4	OO
255	255	14	10	)	OO
256	256	15	10	between	OO
257	257	16	10	different	JJ
258	258	17	10	risks	NN
259	259	18	10	and	OO
260	260	19	10	of	OO
261	261	20	10	an	OO
262	262	21	10	aggregation	NN
263	263	22	10	methodology	NN
264	264	23	10	are	VB
265	265	24	10	both	OO
266	266	25	10	required.spacerEndWith	NN
267	267	26	10	_	OO
268	268	27	10	Mar.	NN
269	269	28	10	.	OO
270	270	1	11	Please	VB
271	271	2	11	send	VB
272	272	3	11	a	OO
273	273	4	11	bar	NN
274	274	5	11	of	OO
275	275	6	11	pure	JJ
276	276	7	11	chocolate	NN
277	277	8	11	to	OO
278	278	9	11	100	OO
279	279	10	11	Springview	NN
280	280	11	11	Drive	NN
281	281	12	11	by	OO
282	282	13	11	Mar.spacerspacerInline	NN
283	283	14	11	_	NN
284	284	15	11	Inc.	NN
285	285	16	11	.	OO
286	286	1	12	Netwhatevers	NN
287	287	2	12	,	OO
288	288	3	12	Inc.	NN
289	289	4	12	stocks	NN
290	290	5	12	are	VB
291	291	6	12	in	OO
292	292	7	12	a	OO
293	293	8	12	drastic	JJ
294	294	9	12	slump	NN
295	295	10	12	according	VB
296	296	11	12	to	OO
297	297	12	12	recent	JJ
298	298	13	12	reportings.spacerInline	NN
299	299	14	12	_	NN
300	300	15	12	(	OO
301	301	16	12	c.	NN
302	302	17	12	date	NN
303	303	18	12	)	OO
304	304	19	12	The	OO
305	305	20	12	Millennials	NN
306	306	21	12	(	OO
307	307	22	12	born	VB
308	308	23	12	c.	NN
309	309	24	12	1981-2000	OO
310	310	25	12	)	OO
311	311	26	12	having	VB
312	312	27	12	been	VB
313	313	28	12	born	VB
314	314	29	12	before	OO
315	315	30	12	the	OO
316	316	31	12	turn	NN
317	317	32	12	of	OO
318	318	33	12	the	OO
319	319	34	12	century	NN
320	320	35	12	give	VB
321	321	36	12	way	NN
322	322	37	12	to	OO
323	323	38	12	the	OO
324	324	39	12	rise	NN
325	325	40	12	of	OO
326	326	41	12	Generation	NN
327	327	42	12	Y	NN
328	328	43	12	&	OO
329	329	44	12	Generation	NN
330	330	45	12	Z	NN
331	331	46	12	in	OO
332	332	47	12	Western	JJ
333	333	48	12	countries.spacerInline	NN
334	334	49	12	_	OO
335	335	50	12	vs.	OO
336	336	51	12	The	OO
337	337	52	12	same	JJ
338	338	53	12	goes	VB
339	339	54	12	for	OO
340	340	55	12	eə	NN
341	341	56	12	vs.	OO
342	342	57	12	ɛə	NN
343	343	58	12	.	OO
344	344	1	13	spacerInline_Abbrv	NN
345	345	2	13	(	OO
346	346	3	13	az	NN
347	347	4	13	)	OO
348	348	5	13	Both	OO
349	349	6	13	Mrs.	NN
350	350	7	13	(	OO
351	351	8	13	for	OO
352	352	9	13	married	VB
353	353	10	13	)	OO
354	354	11	13	and	OO
355	355	12	13	Miss	NN
356	356	13	13	(	OO
357	357	14	13	for	OO
358	358	15	13	unmarried	JJ
359	359	16	13	)	OO
360	360	17	13	were	VB
361	361	18	13	originally	RB
362	362	19	13	contractions	NN
363	363	20	13	of	OO
364	364	21	13	Mistress.spacerspacer	NN
365	365	22	13	/	OO
366	366	23	13	/	OO
367	367	24	13	CITATIONS	NN
368	368	25	13	6spacerInlineCitationWithAbbrev	NN
369	369	26	13	(	OO
370	370	27	13	e.g.	OO
371	371	28	13	)	OO
372	372	29	13	In	OO
373	373	30	13	this	OO
374	374	31	13	paper	NN
375	375	32	13	,	OO
376	376	33	13	we	NN
377	377	34	13	focus	VB
378	378	35	13	on	OO
379	379	36	13	the	OO
380	380	37	13	work	NN
381	381	38	13	of	OO
382	382	39	13	Garfield	NN
383	383	40	13	(	OO
384	384	41	13	e.g.	OO
385	385	42	13	,	OO
386	386	43	13	1955	OO
387	387	44	13	)	OO
388	388	45	13	as	OO
389	389	46	13	an	OO
390	390	47	13	allocation	NN
391	391	48	13	technique	NN
392	392	49	13	by	OO
393	393	50	13	minimizing	VB
394	394	51	13	some	OO
395	395	52	13	risk	NN
396	396	53	13	indicators.spacerCitationAtEndOfSent	JJ
397	397	54	13	It	NN
398	398	55	13	is	VB
399	399	56	13	described	VB
400	400	57	13	in	OO
401	401	58	13	detail	NN
402	402	59	13	in	OO
403	403	60	13	Denault	NN
404	404	61	13	's	OO
405	405	62	13	paper	NN
406	406	63	13	(	OO
407	407	64	13	2001	OO
408	408	65	13	)	OO
409	409	66	13	[	OO
410	410	67	13	10	OO
411	411	68	13	]	OO
412	412	69	13	.	OO
413	413	1	14	spacerMultipleCitations	NN
414	414	2	14	We	NN
415	415	3	14	quote	VB
416	416	4	14	as	OO
417	417	5	14	examples	NN
418	418	6	14	,	OO
419	419	7	14	Fischer	NN
420	420	8	14	et	OO
421	421	9	14	al	OO
422	422	10	14	(	OO
423	423	11	14	2003	OO
424	424	12	14	)	OO
425	425	13	14	[	OO
426	426	14	14	12	OO
427	427	15	14	]	OO
428	428	16	14	,	OO
429	429	17	14	Bush	NN
430	430	18	14	and	OO
431	431	19	14	Dorfleitner	NN
432	432	20	14	(	OO
433	433	21	14	2008	OO
434	434	22	14	)	OO
435	435	23	14	[	OO
436	436	24	14	5	OO
437	437	25	14	]	OO
438	438	26	14	,	OO
439	439	27	14	and	OO
440	440	28	14	Kalkbrener	NN
441	441	29	14	(	OO
442	442	30	14	2009	OO
443	443	31	14	)	OO
444	444	32	14	[	OO
445	445	33	14	16	OO
446	446	34	14	]	OO
447	447	35	14	.	OO
448	448	1	15	spacerspacerInline	NN
449	449	2	15	_	OO
450	450	3	15	.12	OO
451	451	4	15	%	NN
452	452	5	15	The	OO
453	453	6	15	total	JJ
454	454	7	15	annual	JJ
455	455	8	15	mortality	NN
456	456	9	15	decreased	VB
457	457	10	15	by	OO
458	458	11	15	.12	OO
459	459	12	15	%	NN
460	460	13	15	,	OO
461	461	14	15	a	OO
462	462	15	15	small	JJ
463	463	16	15	but	OO
464	464	17	15	significant	JJ
465	465	18	15	improvement	NN
466	466	19	15	.	OO
467	467	1	16	spacerEndOn_1	NN
468	468	2	16	.	OO
469	469	1	17	This	OO
470	470	2	17	paper	NN
471	471	3	17	is	VB
472	472	4	17	organized	VB
473	473	5	17	as	OO
474	474	6	17	follows	VB
475	475	7	17	:	OO
476	476	8	17	an	OO
477	477	9	17	explanation	NN
478	478	10	17	of	OO
479	479	11	17	the	OO
480	480	12	17	methodology	NN
481	481	13	17	is	VB
482	482	14	17	in	OO
483	483	15	17	Section	NN
484	484	16	17	2	OO
485	485	17	17	.	OO
486	486	1	18	spacerInline	NN
487	487	2	18	_	NN
488	488	3	18	(	OO
489	489	4	18	7.2	OO
490	490	5	18	az	NN
491	491	6	18	)	OO
492	492	7	18	But	OO
493	493	8	18	the	OO
494	494	9	18	record	NN
495	495	10	18	breaking	VB
496	496	11	18	heat	NN
497	497	12	18	was	VB
498	498	13	18	n't	RB
499	499	14	18	uniformly	RB
500	500	15	18	distributed	VB
501	501	16	18	-	OO
502	502	17	18	it	NN
503	503	18	18	was	VB
504	504	19	18	particularly	RB
505	505	20	18	pronounced	JJ
506	506	21	18	at	OO
507	507	22	18	the	OO
508	508	23	18	top	NN
509	509	24	18	of	OO
510	510	25	18	the	OO
511	511	26	18	world	NN
512	512	27	18	,	OO
513	513	28	18	showing	VB
514	514	29	18	temperature	NN
515	515	30	18	anomalies	NN
516	516	31	18	above	OO
517	517	32	18	4	OO
518	518	33	18	degrees	NN
519	519	34	18	Celsius	NN
520	520	35	18	(	OO
521	521	36	18	7.2	OO
522	522	37	18	degrees	NN
523	523	38	18	Fahrenheit	NN
524	524	39	18	)	OO
525	525	40	18	higher	JJ
526	526	41	18	than	OO
527	527	42	18	the	OO
528	528	43	18	1951	OO
529	529	44	18	to	OO
530	530	45	18	1980	OO
531	531	46	18	average	NN
532	532	47	18	in	OO
533	533	48	18	this	OO
534	534	49	18	region.spacerEndWith	NN
535	535	50	18	_	OO
536	536	51	18	m/d/y	NN
537	537	52	18	.	OO
538	538	1	19	Dates	NN
539	539	2	19	can	VB
540	540	3	19	also	RB
541	541	4	19	be	VB
542	542	5	19	written	VB
543	543	6	19	5/13/1972	OO
544	544	7	19	.	OO
545	545	1	20	spacerEndWith_yyyy	NN
546	546	2	20	.	OO
547	547	1	21	Rolls-Royce	NN
548	548	2	21	said	VB
549	549	3	21	it	NN
550	550	4	21	expects	VB
551	551	5	21	its	JJ
552	552	6	21	US	NN
553	553	7	21	sales	NN
554	554	8	21	to	OO
555	555	9	21	remain	VB
556	556	10	21	steady	JJ
557	557	11	21	at	OO
558	558	12	21	about	OO
559	559	13	21	1,200	OO
560	560	14	21	cars	NN
561	561	15	21	in	OO
562	562	16	21	1990	OO
563	563	17	21	.	OO
564	564	1	22	spacerspacer	NN
565	565	2	22	#	OO
566	566	3	22	:	OO
567	567	4	22	Once	OO
568	568	5	22	the	OO
569	569	6	22	Solvency	NN
570	570	7	22	Capital	NN
571	571	8	22	Requirement	NN
572	572	9	22	(	OO
573	573	10	22	SCR	NN
574	574	11	22	)	OO
575	575	12	22	is	VB
576	576	13	22	calculated	VB
577	577	14	22	using	VB
578	578	15	22	IPC	NN
579	579	16	22	#	OO
580	580	17	22	:	OO
581	581	18	22	A61K	OO
582	582	19	22	031/455	OO
583	583	20	22	,	OO
584	584	21	22	operational	JJ
585	585	22	22	risk	NN
586	586	23	22	assessment	NN
587	587	24	22	still	RB
588	588	25	22	presents	VB
589	589	26	22	a	OO
590	590	27	22	challenge.spacerFirstWordHyphenated	JJ
591	591	28	22	F-22s	NN
592	592	29	22	fly	VB
593	593	30	22	low	JJ
594	594	31	22	in	OO
595	595	32	22	a	OO
596	596	33	22	show	NN
597	597	34	22	of	OO
598	598	35	22	force.spacer	NN
599	599	36	22	(	OO
600	600	37	22	!	OO
601	601	38	22	)	OO
602	602	1	23	He	NN
603	603	2	23	thought	VB
604	604	3	23	it	NN
605	605	4	23	would	VB
606	606	5	23	be	VB
607	607	6	23	amusing	JJ
608	608	7	23	(	OO
609	609	8	23	!	OO
610	610	9	23	)	OO
611	611	1	24	to	OO
612	612	2	24	throw	VB
613	613	3	24	a	OO
614	614	4	24	plastic	JJ
615	615	5	24	mouse	NN
616	616	6	24	at	OO
617	617	7	24	me.spacerVeryShortSentence	NN
618	618	8	24	Rule	NN
619	619	9	24	1	OO
620	620	10	24	.	OO
621	621	1	25	spacerEndWith	NN
622	622	2	25	_	NN
623	623	3	25	:	OO
624	624	4	25	InWord	NN
625	625	5	25	In	OO
626	626	6	25	American	NN
627	627	7	25	transcriptions	NN
628	628	8	25	,	OO
629	629	9	25	hot	JJ
630	630	10	25	is	VB
631	631	11	25	written	VB
632	632	12	25	as	OO
633	633	13	25	hɑ	NN
634	634	14	25	:	OO
635	635	15	25	t.spacerEndWith	NN
636	636	16	25	_	OO
637	637	17	25	:-RRB-	NN
638	638	18	25	The	OO
639	639	19	25	three	OO
640	640	20	25	recipes	NN
641	641	21	25	for	OO
642	642	22	25	success	NN
643	643	23	25	:	OO
644	644	24	25	commitment	NN
645	645	25	25	to	OO
646	646	26	25	a	OO
647	647	27	25	goal	NN
648	648	28	25	;	OO
649	649	29	25	tenacity	NN
650	650	30	25	on	OO
651	651	31	25	the	OO
652	652	32	25	field	NN
653	653	33	25	;	OO
654	654	34	25	and	OO
655	655	35	25	a	OO
656	656	36	25	recipe	NN
657	657	37	25	for	OO
658	658	38	25	success	NN
659	659	39	25	:	OO
660	660	40	25	)	OO
661	661	41	25	spacerLongWithMultiple	NN
662	662	42	25	;	OO
663	663	43	25	The	OO
664	664	44	25	regard	NN
665	665	45	25	formerly	RB
666	666	46	25	paid	VB
667	667	47	25	to	OO
668	668	48	25	pronunciation	NN
669	669	49	25	has	VB
670	670	50	25	been	VB
671	671	51	25	gradually	RB
672	672	52	25	declining	VB
673	673	53	25	;	OO
674	674	54	25	so	RB
675	675	55	25	that	OO
676	676	56	25	now	RB
677	677	57	25	the	OO
678	678	58	25	greatest	JJ
679	679	59	25	improprieties	NN
680	680	60	25	in	OO
681	681	61	25	that	OO
682	682	62	25	point	NN
683	683	63	25	are	VB
684	684	64	25	to	OO
685	685	65	25	be	VB
686	686	66	25	found	VB
687	687	67	25	among	OO
688	688	68	25	people	NN
689	689	69	25	of	OO
690	690	70	25	fashion	NN
691	691	71	25	;	OO
692	692	72	25	many	JJ
693	693	73	25	pronunciations	NN
694	694	74	25	,	OO
695	695	75	25	which	OO
696	696	76	25	thirty	OO
697	697	77	25	or	OO
698	698	78	25	forty	OO
699	699	79	25	years	NN
700	700	80	25	ago	RB
701	701	81	25	were	VB
702	702	82	25	confined	VB
703	703	83	25	to	OO
704	704	84	25	the	OO
705	705	85	25	vulgar	JJ
706	706	86	25	,	OO
707	707	87	25	are	VB
708	708	88	25	gradually	RB
709	709	89	25	gaining	VB
710	710	90	25	ground	NN
711	711	91	25	;	OO
712	712	92	25	and	OO
713	713	93	25	if	OO
714	714	94	25	something	NN
715	715	95	25	be	VB
716	716	96	25	not	RB
717	717	97	25	done	VB
718	718	98	25	to	OO
719	719	99	25	stop	VB
720	720	100	25	this	OO
721	721	101	25	growing	VB
722	722	102	25	evil	NN
723	723	103	25	,	OO
724	724	104	25	and	OO
725	725	105	25	fix	VB
726	726	106	25	a	OO
727	727	107	25	general	JJ
728	728	108	25	standard	NN
729	729	109	25	at	OO
730	730	110	25	present	JJ
731	731	111	25	,	OO
732	732	112	25	the	OO
733	733	113	25	English	NN
734	734	114	25	is	VB
735	735	115	25	likely	JJ
736	736	116	25	to	OO
737	737	117	25	become	VB
738	738	118	25	a	OO
739	739	119	25	mere	JJ
740	740	120	25	jargon	NN
741	741	121	25	,	OO
742	742	122	25	which	OO
743	743	123	25	every	OO
744	744	124	25	one	OO
745	745	125	25	may	VB
746	746	126	25	pronounce	VB
747	747	127	25	as	OO
748	748	128	25	he	NN
749	749	129	25	pleases	VB
750	750	130	25	.	OO
751	751	1	26	spacerInline	NN
752	752	2	26	_	NN
753	753	3	26	`	OO
754	754	4	26	InWord	NN
755	755	5	26	They	NN
756	756	6	26	include	VB
757	757	7	26	such	JJ
758	758	8	26	forms	NN
759	759	9	26	as	OO
760	760	10	26	Feb	NN
761	761	11	26	`	OO
762	762	12	26	ry	NN
763	763	13	26	for	OO
764	764	14	26	February	NN
765	765	15	26	,	OO
766	766	16	26	and	OO
767	767	17	26	lib	NN
768	768	18	26	`	OO
769	769	19	26	ry	NN
770	770	20	26	for	OO
771	771	21	26	library.spacerInline	NN
772	772	22	26	_	NN
773	773	23	26	(	OO
774	774	24	26	)	OO
775	775	25	26	In	OO
776	776	26	26	American	JJ
777	777	27	26	English	NN
778	778	28	26	,	OO
779	779	29	26	t	NN
780	780	30	26	is	VB
781	781	31	26	often	RB
782	782	32	26	pronounced	JJ
783	783	33	26	as	OO
784	784	34	26	a	OO
785	785	35	26	flap	NN
786	786	36	26	t	NN
787	787	37	26	,	OO
788	788	38	26	which	OO
789	789	39	26	sounds	VB
790	790	40	26	like	OO
791	791	41	26	d	NN
792	792	42	26	or	OO
793	793	43	26	(	OO
794	794	44	26	more	RB
795	795	45	26	accurately	RB
796	796	46	26	)	OO
797	797	47	26	like	OO
798	798	48	26	the	OO
799	799	49	26	quick	JJ
800	800	50	26	,	OO
801	801	51	26	hard	JJ
802	802	52	26	r	NN
803	803	53	26	heard	VB
804	804	54	26	in	OO
805	805	55	26	the	OO
806	806	56	26	Spanish	JJ
807	807	57	26	word	NN
808	808	58	26	pero.spacerInline	NN
809	809	59	26	_	NN
810	810	60	26	[	OO
811	811	61	26	Superscript	NN
812	812	62	26	]	OO
813	813	63	26	Often	RB
814	814	64	26	,	OO
815	815	65	26	slashes	NN
816	816	66	26	are	VB
817	817	67	26	used	VB
818	818	68	26	to	OO
819	819	69	26	signal	VB
820	820	70	26	broad	JJ
821	821	71	26	or	OO
822	822	72	26	phonemic	JJ
823	823	73	26	transcription	NN
824	824	74	26	;	OO
825	825	75	26	thus	RB
826	826	76	26	,	OO
827	827	77	26	/	OO
828	828	78	26	t	NN
829	829	79	26	/	OO
830	830	80	26	is	VB
831	831	81	26	less	RB
832	832	82	26	specific	JJ
833	833	83	26	than	OO
834	834	84	26	,	OO
835	835	85	26	and	OO
836	836	86	26	could	VB
837	837	87	26	refer	VB
838	838	88	26	to	OO
839	839	89	26	,	OO
840	840	90	26	either	OO
841	841	91	26	[	OO
842	842	92	26	t̺ʰ	NN
843	843	93	26	]	OO
844	844	94	26	or	OO
845	845	95	26	[	OO
846	846	96	26	t	NN
847	847	97	26	]	OO
848	848	98	26	,	OO
849	849	99	26	depending	VB
850	850	100	26	on	OO
851	851	101	26	the	OO
852	852	102	26	context	NN
853	853	103	26	and	OO
854	854	104	26	language.spacerspaceraz.az	NN
855	855	105	26	Its	JJ
856	856	106	26	principle	NN
857	857	107	26	is	VB
858	858	108	26	based	VB
859	859	109	26	on	OO
860	860	110	26	the	OO
861	861	111	26	value	NN
862	862	112	26	introduced	VB
863	863	113	26	by	OO
864	864	114	26	Aumann	NN
865	865	115	26	and	OO
866	866	116	26	Shaplay	NN
867	867	117	26	and	OO
868	868	118	26	reported	VB
869	869	119	26	on	OO
870	870	120	26	slashdot.com	NN
871	871	121	26	in	OO
872	872	122	26	game	NN
873	873	123	26	theory.spacerEndWith	NN
874	874	124	26	_	OO
875	875	125	26	URL	NN
876	876	126	26	He	NN
877	877	127	26	did	VB
878	878	128	26	respond	VB
879	879	129	26	to	OO
880	880	130	26	a	OO
881	881	131	26	TIDAL	JJ
882	882	132	26	hater	NN
883	883	133	26	,	OO
884	884	134	26	though	OO
885	885	135	26	http://on.vibe.com/20Txgpm.spacerInline_ComplexURL	NN
886	886	136	26	Internet	NN
887	887	137	26	acronyms	NN
888	888	138	26	,	OO
889	889	139	26	text	NN
890	890	140	26	message	NN
891	891	141	26	jargon	NN
892	892	142	26	,	OO
893	893	143	26	abbreviations	NN
894	894	144	26	,	OO
895	895	145	26	initialisms	NN
896	896	146	26	,	OO
897	897	147	26	cyberslang	NN
898	898	148	26	,	OO
899	899	149	26	leetspeak	NN
900	900	150	26	,	OO
901	901	151	26	SMS	NN
902	902	152	26	code	NN
903	903	153	26	,	OO
904	904	154	26	textese	NN
905	905	155	26	-	OO
906	906	156	26	See	VB
907	907	157	26	more	JJ
908	908	158	26	at	OO
909	909	159	26	:	OO
910	910	160	26	http://www.netlingo.com/acronyms.php#sthash.suX04zyM.dpuf	NN
911	911	161	26	,	OO
912	912	162	26	aka	OO
913	913	163	26	the	OO
914	914	164	26	best	JJ
915	915	165	26	site	NN
916	916	166	26	on	OO
917	917	167	26	the	OO
918	918	168	26	internet.spacerspacer	NN
919	919	169	26	/	OO
920	920	170	26	/	OO
921	921	171	26	QUOTATIONS	NN
922	922	172	26	10spacerEndWith_SimpleQuote	NN
923	923	173	26	Professor	NN
924	924	174	26	Mark	NN
925	925	175	26	Serreze	NN
926	926	176	26	PhD	NN
927	927	177	26	,	OO
928	928	178	26	the	OO
929	929	179	26	center	NN
930	930	180	26	's	OO
931	931	181	26	director	NN
932	932	182	26	,	OO
933	933	183	26	says	VB
934	934	184	26	,	OO
935	935	185	26	``	OO
936	936	186	26	We	NN
937	937	187	26	've	VB
938	938	188	26	looked	VB
939	939	189	26	at	OO
940	940	190	26	the	OO
941	941	191	26	average	JJ
942	942	192	26	January	NN
943	943	193	26	temperatures	NN
944	944	194	26	,	OO
945	945	195	26	and	OO
946	946	196	26	we	NN
947	947	197	26	look	VB
948	948	198	26	at	OO
949	949	199	26	what	NN
950	950	200	26	we	NN
951	951	201	26	call	VB
952	952	202	26	the	OO
953	953	203	26	925	OO
954	954	204	26	millibar	JJ
955	955	205	26	level	NN
956	956	206	26	,	OO
957	957	207	26	about	OO
958	958	208	26	3,000	OO
959	959	209	26	feet	NN
960	960	210	26	up	RB
961	961	211	26	in	OO
962	962	212	26	the	OO
963	963	213	26	atmosphere	NN
964	964	214	26	.	OO
965	965	1	27	``	OO
966	966	2	27	spacerInline_SimpleQuote	NN
967	967	3	27	I	NN
968	968	4	27	think	VB
969	969	5	27	they	NN
970	970	6	27	meant	VB
971	971	7	27	``	OO
972	972	8	27	...	OO
973	973	9	27	finds	VB
974	974	10	27	inspiration	NN
975	975	11	27	in	OO
976	976	12	27	cooking	NN
977	977	13	27	,	OO
978	978	14	27	her	JJ
979	979	15	27	family	NN
980	980	16	27	,	OO
981	981	17	27	and	OO
982	982	18	27	her	JJ
983	983	19	27	dog	NN
984	984	20	27	,	OO
