indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
208	208	10	13	to	OO
209	209	11	13	allocate	VB
210	210	12	13	the	OO
211	211	13	13	total	JJ
212	212	14	13	cost	NN
213	213	15	13	between	OO
214	214	16	13	players	NN
215	215	17	13	in	OO
216	216	18	13	coalitional	JJ
217	217	19	13	games	NN
218	218	20	13	context	NN
219	219	21	13	,	OO
220	220	22	13	can	VB
221	221	23	13	be	VB
222	222	24	13	easily	RB
223	223	25	13	adapted	VB
224	224	26	13	.	OO
225	225	1	14	The	OO
226	226	2	14	case	NN
227	227	3	14	of	OO
228	228	4	14	insurance	NN
229	229	5	14	groups	NN
230	230	6	14	,	OO
231	231	7	14	stated	VB
232	232	8	14	in	OO
233	233	9	14	Tab	NN
234	234	10	14	.	OO
235	235	11	14	2	OO
236	236	12	14	,	OO
237	237	13	14	requires	VB
238	238	14	14	special	JJ
239	239	15	14	treatment	NN
240	240	16	14	.	OO
241	241	1	15	The	OO
242	242	2	15	literature	NN
243	243	3	15	on	OO
244	244	4	15	the	OO
245	245	5	15	subject	NN
246	246	6	15	of	OO
247	247	7	15	capital	NN
248	248	8	15	allocation	NN
249	249	9	15	methods	NN
250	250	10	15	is	VB
251	251	11	15	very	RB
252	252	12	15	rich	JJ
253	253	13	15	for	OO
254	254	14	15	every	OO
255	255	15	15	even	JJ
256	256	16	15	publication	NN
257	257	17	15	year	NN
258	258	18	15	2008	OO
259	259	19	15	,	OO
260	260	20	15	2010	OO
261	261	21	15	,	OO
262	262	22	15	2012	OO
263	263	23	15	,	OO
264	264	24	15	2014	OO
265	265	25	15	etc	NN
266	266	26	15	.	OO
267	267	1	16	Several	JJ
268	268	2	16	principles	NN
269	269	3	16	have	VB
270	270	4	16	been	VB
271	271	5	16	proposed	VB
272	272	6	16	later	RB
273	273	7	16	than	OO
274	274	8	16	the	OO
275	275	9	16	deadline	NN
276	276	10	16	of	OO
277	277	11	16	6	OO
278	278	12	16	p.m.	RB
279	279	13	16	over	OO
280	280	14	16	the	OO
281	281	15	16	last	JJ
282	282	16	16	twenty	OO
283	283	17	16	years	NN
284	284	18	16	.	OO
285	285	1	17	In	OO
286	286	2	17	this	OO
287	287	3	17	context	NN
288	288	4	17	,	OO
289	289	5	17	i	NN
290	290	6	17	.e	VB
291	291	7	17	.	OO
292	292	1	18	SCR	NN
293	293	2	18	calculations	NN
294	294	3	18	,	OO
295	295	4	18	a	OO
296	296	5	18	multi-variate	JJ
297	297	6	18	analysis	NN
298	298	7	18	was	VB
299	299	8	18	defined	VB
300	300	9	18	.	OO
301	301	1	19	They	NN
302	302	2	19	are	VB
303	303	3	19	based	VB
304	304	4	19	on	OO
305	305	5	19	a	OO
306	306	6	19	strengthening	NN
307	307	7	19	of	OO
308	308	8	19	risk	NN
309	309	9	19	control	NN
310	310	10	19	and	OO
311	311	11	19	minimization	NN
312	312	12	19	of	OO
313	313	13	19	a	OO
314	314	14	19	ruin	NN
315	315	15	19	probability	NN
316	316	16	19	,	OO
317	317	17	19	Boolean	NN
318	318	18	19	et	NN
319	319	19	19	al	NN
320	320	20	19	.	OO
321	321	21	19	first	RB
322	322	22	19	introduced	VB
323	323	23	19	this	OO
324	324	24	19	method	NN
325	325	25	19	.	OO
326	326	1	20	St	NN
327	327	2	20	.	OO
328	328	3	20	Francis	NN
329	329	4	20	began	VB
330	330	5	20	selling	VB
331	331	6	20	commodities	NN
332	332	7	20	on	OO
333	333	8	20	three	OO
334	334	9	20	different	JJ
335	335	10	20	exchanges	NN
336	336	11	20	in	OO
337	337	12	20	the	OO
338	338	13	20	same	JJ
339	339	14	20	year	NN
340	340	15	20	.	OO
341	341	1	21	However	RB
342	342	2	21	,	OO
343	343	3	21	we	NN
344	344	4	21	were	VB
345	345	5	21	n't	RB
346	346	6	21	able	JJ
347	347	7	21	to	OO
348	348	8	21	reach	VB
349	349	9	21	Profs	NN
350	350	10	21	.	OO
351	351	1	22	Kowalski	NN
352	352	2	22	or	OO
353	353	3	22	Gambel	NN
354	354	4	22	for	OO
355	355	5	22	comment	NN
356	356	6	22	.	OO
357	357	1	23	The	OO
358	358	2	23	rusty	JJ
359	359	3	23	vehicle	NN
360	360	4	23	sped	VB
361	361	5	23	around	OO
362	362	6	23	the	OO
363	363	7	23	corner	NN
364	364	8	23	on	OO
365	365	9	23	Bragg	NN
366	366	10	23	Blvd.	NN
367	367	11	23	,	OO
368	368	12	23	followed	VB
369	369	13	23	closely	RB
370	370	14	23	by	OO
371	371	15	23	a	OO
372	372	16	23	squad	NN
373	373	17	23	of	OO
374	374	18	23	paratroopers	NN
375	375	19	23	.	OO
376	376	1	24	On	OO
377	377	2	24	Jan	NN
378	378	3	24	.	OO
379	379	4	24	25th	OO
380	380	5	24	,	OO
381	381	6	24	2016	OO
382	382	7	24	,	OO
383	383	8	24	the	OO
384	384	9	24	deputy	NN
385	385	10	24	commander	NN
386	386	11	24	of	OO
387	387	12	24	USFK	NN
388	388	13	24	made	VB
389	389	14	24	a	OO
390	390	15	24	statement	NN
391	391	16	24	pertaining	VB
392	392	17	24	to	OO
393	393	18	24	aerial	JJ
394	394	19	24	shows	NN
395	395	20	24	of	OO
396	396	21	24	force	NN
397	397	22	24	.	OO
398	398	1	25	"	OO
399	399	2	25	The	OO
400	400	3	25	1st	JJ
401	401	4	25	Gen	NN
402	402	5	25	.	OO
403	403	6	25	Dreamcast	NN
404	404	7	25	was	VB
405	405	8	25	a	OO
406	406	9	25	pinnacle	NN
407	407	10	25	achievement	NN
408	408	11	25	in	OO
409	409	12	25	computer	NN
410	410	13	25	engineering	NN
411	411	14	25	,	OO
412	412	15	25	"	OO
413	413	16	25	said	VB
414	414	17	25	John	NN
415	415	18	25	Stevens	NN
416	416	19	25	.	OO
417	417	1	26	To	OO
418	418	2	26	be	VB
419	419	3	26	clear	JJ
420	420	4	26	,	OO
421	421	5	26	that	OO
422	422	6	26	's	VB
423	423	7	26	John	NN
424	424	8	26	M.	NN
425	425	9	26	Stevens	NN
426	426	10	26	.	OO
427	427	1	27	The	OO
428	428	2	27	coherence	NN
429	429	3	27	of	OO
430	430	4	27	the	OO
431	431	5	27	allocation	NN
432	432	6	27	method	NN
433	433	7	27	for	OO
434	434	8	27	Pickens	NN
435	435	9	27	County	NN
436	436	10	27	,	OO
437	437	11	27	S.C.	NN
438	438	12	27	depends	VB
439	439	13	27	on	OO
440	440	14	27	the	OO
441	441	15	27	properties	NN
442	442	16	27	of	OO
443	443	17	27	the	OO
444	444	18	27	selected	VB
445	445	19	27	risk	NN
446	446	20	27	measure	NN
447	447	21	27	.	OO
448	448	1	28	Star	NN
449	449	2	28	Wars	NN
450	450	3	28	:	OO
451	451	4	28	Episode	NN
452	452	5	28	VII	NN
453	453	6	28	-	OO
454	454	7	28	The	OO
455	455	8	28	Force	NN
456	456	9	28	Awakens	NN
457	457	10	28	is	VB
458	458	11	28	a	OO
459	459	12	28	2015	OO
460	460	13	28	American	JJ
461	461	14	28	epic	NN
462	462	15	28	space	NN
463	463	16	28	opera	NN
464	464	17	28	film	NN
465	465	18	28	directed	VB
466	466	19	28	,	OO
467	467	20	28	co-produced	JJ
468	468	21	28	,	OO
469	469	22	28	and	OO
470	470	23	28	co-written	JJ
471	471	24	28	by	OO
472	472	25	28	J.	NN
473	473	26	28	J.	NN
474	474	27	28	Abrams	NN
475	475	28	28	.	OO
476	476	1	29	Did	VB
477	477	2	29	you	NN
478	478	3	29	enjoy	VB
479	479	4	29	living	VB
480	480	5	29	in	OO
481	481	6	29	Washington	NN
482	482	7	29	,	OO
483	483	8	29	D.C.	NN
484	484	9	29	?	OO
485	485	10	29	Substituting	NN
486	486	11	29	w/o	VB
487	487	12	29	for	OO
488	488	13	29	without	OO
489	489	14	29	,	OO
490	490	15	29	for	OO
491	491	16	29	example	NN
492	492	17	29	,	OO
493	493	18	29	can	VB
494	494	19	29	save	VB
495	495	20	29	valuable	JJ
496	496	21	29	time	NN
497	497	22	29	and	OO
498	498	23	29	space	NN
499	499	24	29	.	OO
500	500	1	30	A	OO
501	501	2	30	choices	NN
502	502	3	30	of	OO
503	503	4	30	a	OO
504	504	5	30	dependence	NN
505	505	6	30	model	NN
506	506	7	30	(	OO
507	507	8	30	for	OO
508	508	9	30	more	JJ
509	509	10	30	details	NN
510	510	11	30	see	VB
511	511	12	30	Fig	NN
512	512	13	30	.	OO
513	513	14	30	4	OO
514	514	15	30	)	OO
515	515	16	30	between	OO
516	516	17	30	different	JJ
517	517	18	30	risks	NN
518	518	19	30	and	OO
519	519	20	30	of	OO
520	520	21	30	an	OO
521	521	22	30	aggregation	NN
522	522	23	30	methodology	NN
523	523	24	30	are	VB
524	524	25	30	both	OO
525	525	26	30	required	VB
526	526	27	30	.	OO
527	527	1	31	Two	OO
528	528	2	31	papers	NN
529	529	3	31	by	OO
530	530	4	31	Mr.	NN
531	531	5	31	Tasche	NN
532	532	6	31	and	OO
533	533	7	31	Mrs.	NN
534	534	8	31	deWry	NN
535	535	9	31	followed	VB
536	536	10	31	by	OO
537	537	11	31	Drs	NN
538	538	12	31	.	OO
539	539	1	32	dePaul	NN
540	540	2	32	&	OO
541	541	3	32	Jones	NN
542	542	4	32	co	NN
543	543	5	32	.	OO
544	544	1	33	devoted	VB
545	545	2	33	two	OO
546	546	3	33	papers	NN
547	547	4	33	to	OO
548	548	5	33	describe	VB
549	549	6	33	Euler-MacIntosh’s	JJ
550	550	7	33	method	NN
551	551	8	33	.	OO
552	552	1	34	Please	VB
553	553	2	34	send	VB
554	554	3	34	a	OO
555	555	4	34	bar	NN
556	556	5	34	of	OO
557	557	6	34	pure	JJ
558	558	7	34	chocolate	NN
559	559	8	34	to	OO
560	560	9	34	100	OO
561	561	10	34	Springview	NN
562	562	11	34	Drive	NN
563	563	12	34	by	OO
564	564	13	34	Mar	NN
565	565	14	34	.	OO
566	566	1	35	It	NN
567	567	2	35	is	VB
568	568	3	35	used	VB
569	569	4	35	as	OO
570	570	5	35	a	OO
571	571	6	35	designation	NN
572	572	7	35	for	OO
573	573	8	35	a	OO
574	574	9	35	person	NN
575	575	10	35	who	NN
576	576	11	35	has	VB
577	577	12	35	obtained	VB
578	578	13	35	a	OO
579	579	14	35	Research	NN
580	580	15	35	Doctorate	NN
581	581	16	35	(	OO
582	582	17	35	i	NN
583	583	18	35	.e	NN
584	584	19	35	.	OO
585	585	1	36	Ph.	NN
586	586	2	36	D.	NN
587	587	3	36	,	OO
588	588	4	36	Ed.D)	NN
589	589	5	36	.	OO
590	590	1	37	He	NN
591	591	2	37	tweeted	VB
592	592	3	37	from	OO
593	593	4	37	near	OO
594	594	5	37	the	OO
595	595	6	37	U.S.-Mexican	JJ
596	596	7	37	border	NN
597	597	8	37	.	OO
598	598	1	38	Netwhatevers	NN
599	599	2	38	,	OO
600	600	3	38	Inc.	NN
601	601	4	38	stocks	NN
602	602	5	38	are	VB
603	603	6	38	in	OO
604	604	7	38	a	OO
605	605	8	38	drastic	JJ
606	606	9	38	slump	NN
607	607	10	38	according	VB
608	608	11	38	to	OO
609	609	12	38	recent	JJ
610	610	13	38	reportings	NN
611	611	14	38	.	OO
612	612	1	39	West	NN
613	613	2	39	's	OO
614	614	3	39	"	OO
615	615	4	39	Father	NN
616	616	5	39	Stretch	NN
617	617	6	39	My	NN
618	618	7	39	Hands	NN
619	619	8	39	(	OO
620	620	9	39	Pt	NN
621	621	10	39	.	OO
622	622	1	40	1	OO
623	623	2	40	)	OO
624	624	3	40	"	OO
625	625	4	40	inspired	VB
626	626	5	40	the	OO
627	627	6	40	best	JJ
628	628	7	40	meme	NN
629	629	8	40	of	OO
630	630	9	40	the	OO
631	631	10	40	year	NN
632	632	11	40	so	RB
633	633	12	40	far	RB
634	634	13	40	.	OO
635	635	1	41	The	OO
636	636	2	41	Millennials	NN
637	637	3	41	(	OO
638	638	4	41	born	VB
639	639	5	41	c.	NN
640	640	6	41	1981-2000	OO
641	641	7	41	)	OO
642	642	8	41	having	VB
643	643	9	41	been	VB
644	644	10	41	born	VB
645	645	11	41	before	OO
646	646	12	41	the	OO
647	647	13	41	turn	NN
648	648	14	41	of	OO
649	649	15	41	the	OO
650	650	16	41	century	NN
651	651	17	41	give	VB
652	652	18	41	way	NN
653	653	19	41	to	OO
654	654	20	41	the	OO
655	655	21	41	rise	NN
656	656	22	41	of	OO
657	657	23	41	Generation	NN
658	658	24	41	Y	NN
659	659	25	41	&	OO
660	660	26	41	Generation	NN
661	661	27	41	Z	NN
662	662	28	41	in	OO
663	663	29	41	Western	JJ
664	664	30	41	countries	NN
665	665	31	41	.	OO
666	666	1	42	The	OO
667	667	2	42	Journal	NN
668	668	3	42	of	OO
669	669	4	42	Asian	NN
670	670	5	42	and	OO
671	671	6	42	African	JJ
672	672	7	42	Studies	NN
673	673	8	42	(	OO
674	674	9	42	J.	NN
675	675	1	43	Asian	JJ
676	676	2	43	Afr	NN
677	677	3	43	.	OO
678	678	1	44	Std	JJ
679	679	2	44	.	OO
680	680	3	44	)	OO
681	681	4	44	is	VB
682	682	5	44	a	OO
683	683	6	44	bimonthly	JJ
684	684	7	44	peer-reviewed	JJ
685	685	8	44	academic	JJ
686	686	9	44	journal	NN
687	687	10	44	that	OO
688	688	11	44	covers	NN
689	689	12	44	research	NN
690	690	13	44	in	OO
691	691	14	44	the	OO
692	692	15	44	fields	NN
693	693	16	44	of	OO
694	694	17	44	Asian	JJ
695	695	18	44	and	OO
696	696	19	44	African	JJ
697	697	20	44	studies	NN
698	698	21	44	.	OO
699	699	1	45	The	OO
700	700	2	45	same	JJ
701	701	3	45	goes	VB
702	702	4	45	for	OO
703	703	5	45	eə	NN
704	704	6	45	vs.	OO
705	705	7	45	ɛə	NN
706	706	8	45	.	OO
707	707	1	46	This	OO
708	708	2	46	displaced	VB
709	709	3	46	the	OO
710	710	4	46	existing	JJ
711	711	5	46	Doctor	NN
712	712	6	46	of	OO
713	713	7	46	Philosophy	NN
714	714	8	46	degree	NN
715	715	9	46	in	OO
716	716	10	46	some	OO
717	717	11	46	Universities	NN
718	718	12	46	;	OO
719	719	13	46	for	OO
720	720	14	46	instance	NN
721	721	15	46	,	OO
722	722	16	46	the	OO
723	723	17	46	higher	JJ
724	724	18	46	doctorate	NN
725	725	19	46	in	OO
726	726	20	46	the	OO
727	727	21	46	faculty	NN
728	728	22	46	of	OO
729	729	23	46	philosophy	NN
730	730	24	46	at	OO
731	731	25	46	the	OO
732	732	26	46	University	NN
733	733	27	46	of	OO
734	734	28	46	St	NN
735	735	29	46	Andrews	NN
736	736	30	46	was	VB
737	737	31	46	discontinued	VB
738	738	32	46	and	OO
739	739	33	46	replaced	VB
740	740	34	46	with	OO
741	741	35	46	the	OO
742	742	36	46	Ph.D.(research	NN
743	743	37	46	doctorate	NN
744	744	38	46	)	OO
745	745	39	46	.	OO
746	746	1	47	Both	OO
747	747	2	47	Mrs.(	NN
748	748	3	47	for	OO
749	749	4	47	married	JJ
750	750	5	47	)	OO
751	751	6	47	and	OO
752	752	7	47	Miss	NN
753	753	8	47	(	OO
754	754	9	47	for	OO
755	755	10	47	unmarried	JJ
756	756	11	47	)	OO
757	757	12	47	were	VB
758	758	13	47	originally	RB
759	759	14	47	contractions	NN
760	760	15	47	of	OO
761	761	16	47	Mistress	NN
762	762	17	47	.	OO
763	763	1	48	Others	NN
764	764	2	48	are	VB
765	765	3	48	based	VB
766	766	4	48	on	OO
767	767	5	48	optimizing	VB
768	768	6	48	a	OO
769	769	7	48	multivariate	JJ
770	770	8	48	ruin	NN
771	771	9	48	probability	NN
772	772	10	48	or	OO
773	773	11	48	some	OO
774	774	12	48	multivariate	JJ
775	775	13	48	risk	NN
776	776	14	48	indicators	NN
777	777	15	48	.	OO
778	778	1	49	[2,4,7,23]	JJ
779	779	2	49	In	OO
780	780	3	49	this	OO
781	781	4	49	paper	NN
782	782	5	49	,	OO
783	783	6	49	we	NN
784	784	7	49	focus	VB
785	785	8	49	on	OO
786	786	9	49	the	OO
787	787	10	49	work	NN
788	788	11	49	of	OO
789	789	12	49	Garfield	NN
790	790	13	49	(	OO
791	791	14	49	e	NN
792	792	15	49	.g.	NN
793	793	16	49	,	OO
794	794	17	49	1955	OO
795	795	18	49	)	OO
796	796	19	49	as	OO
797	797	20	49	an	OO
798	798	21	49	allocation	NN
799	799	22	49	technique	NN
800	800	23	49	by	OO
801	801	24	49	minimizing	VB
802	802	25	49	some	OO
803	803	26	49	risk	NN
804	804	27	49	indicators	NN
805	805	28	49	.	OO
806	806	1	50	In	OO
807	807	2	50	the	OO
808	808	3	50	prescribed	VB
809	809	4	50	Standard	NN
810	810	5	50	Formula	NN
811	811	6	50	by	OO
812	812	7	50	Tobin’s	NN
813	813	8	50	q	NN
814	814	9	50	(	OO
815	815	10	50	Bitzer	NN
816	816	11	50	,	OO
817	817	12	50	2005	OO
818	818	13	50	;	OO
819	819	14	50	Deng	NN
820	820	15	50	,	OO
821	821	16	50	2007	OO
822	822	17	50	)	OO
823	823	18	50	,	OO
824	824	19	50	risks	NN
825	825	20	50	aggregation	NN
826	826	21	50	is	VB
827	827	22	50	done	VB
828	828	23	50	using	VB
829	829	24	50	correlation	NN
830	830	25	50	matrices	NN
831	831	26	50	that	OO
832	832	27	50	connect	VB
833	833	28	50	families	NN
834	834	29	50	and	OO
835	835	30	50	subfamilies	NN
836	836	31	50	of	OO
837	837	32	50	risks	NN
838	838	33	50	.	OO
839	839	1	51	It	NN
840	840	2	51	is	VB
841	841	3	51	described	VB
842	842	4	51	in	OO
843	843	5	51	detail	NN
844	844	6	51	in	OO
845	845	7	51	Denault’s	NN
846	846	8	51	paper	NN
847	847	9	51	(	OO
848	848	10	51	2001	OO
849	849	11	51	)	OO
850	850	12	51	[10]	NN
851	851	13	51	.	OO
852	852	1	52	Several	JJ
853	853	2	52	papers	NN
854	854	3	52	analyze	VB
855	855	4	52	its	JJ
856	856	5	52	properties	NN
857	857	6	52	under	OO
858	858	7	52	different	JJ
859	859	8	52	assumptions	NN
860	860	9	52	(	OO
861	861	10	52	Tasche	NN
862	862	11	52	(	OO
863	863	12	52	2004	OO
864	864	13	52	)	OO
865	865	14	52	[20]	OO
866	866	15	52	,	OO
867	867	16	52	Balog	NN
868	868	17	52	(	OO
869	869	18	52	2011	OO
870	870	19	52	)	OO
871	871	20	52	[2]	NN
872	872	21	52	)	OO
873	873	22	52	.	OO
874	874	1	53	We	NN
875	875	2	53	quote	VB
876	876	3	53	as	OO
877	877	4	53	examples	NN
878	878	5	53	,	OO
879	879	6	53	Fischer	NN
880	880	7	53	et	NN
881	881	8	53	al	NN
882	882	9	53	(	OO
883	883	10	53	2003	OO
884	884	11	53	)	OO
885	885	12	53	[12]	VB
886	886	13	53	,	OO
887	887	14	53	Bush	NN
888	888	15	53	and	OO
889	889	16	53	Dorfleitner	NN
890	890	17	53	(	OO
891	891	18	53	2008	OO
892	892	19	53	)	OO
893	893	20	53	[5]	OO
894	894	21	53	,	OO
895	895	22	53	and	OO
896	896	23	53	Kalkbrener	NN
897	897	24	53	(	OO
898	898	25	53	2009	OO
899	899	26	53	)	OO
900	900	27	53	[16]	OO
901	901	28	53	.	OO
902	902	1	54	30	OO
903	903	2	54	%	NN
904	904	3	54	of	OO
905	905	4	54	these	OO
906	906	5	54	sentences	NN
907	907	6	54	are	VB
908	908	7	54	entirely	RB
909	909	8	54	made	VB
910	910	9	54	up	OO
911	911	10	54	.	OO
912	912	1	55	The	OO
913	913	2	55	total	JJ
914	914	3	55	annual	JJ
915	915	4	55	mortality	NN
916	916	5	55	decreased	VB
917	917	6	55	by	OO
918	918	7	55	.12	OO
919	919	8	55	%	NN
920	920	9	55	,	OO
921	921	10	55	a	OO
922	922	11	55	small	JJ
923	923	12	55	but	OO
924	924	13	55	significant	JJ
925	925	14	55	improvement	NN
926	926	15	55	.	OO
927	927	1	56	This	OO
928	928	2	56	prudential	JJ
929	929	3	56	mechanism	NN
930	930	4	56	has	VB
931	931	5	56	a	OO
932	932	6	56	magnitude	NN
933	933	7	56	of	OO
934	934	8	56	12,345.24	OO
935	935	1	57	dollars	NN
936	936	2	57	per	OO
937	937	3	57	capita	NN
938	938	4	57	,	OO
939	939	5	57	making	VB
940	940	6	57	it	NN
941	941	7	57	a	OO
942	942	8	57	kind	NN
943	943	9	57	of	OO
944	944	10	57	methodological	JJ
945	945	11	57	revolution	NN
946	946	12	57	.	OO
947	947	1	58	This	OO
948	948	2	58	paper	NN
949	949	3	58	is	VB
950	950	4	58	organized	VB
951	951	5	58	as	OO
952	952	6	58	follows	VB
953	953	7	58	:	OO
954	954	8	58	an	OO
955	955	9	58	explanation	NN
956	956	10	58	of	OO
957	957	11	58	the	OO
958	958	12	58	methodology	NN
959	959	13	58	is	VB
960	960	14	58	in	OO
961	961	15	58	Section	NN
962	962	16	58	2.	OO
963	963	17	58	However	RB
964	964	18	58	,	OO
965	965	19	58	the	OO
966	966	20	58	company	NN
967	967	21	58	has	VB
968	968	22	58	a	OO
969	969	23	58	market	NN
970	970	24	58	capitalization	NN
971	971	25	58	of	OO
972	972	26	58	$	OO
973	973	27	58	3.2	OO
974	974	28	58	billion	OO
975	975	29	58	.	OO
976	976	1	59	But	OO
977	977	2	59	the	OO
978	978	3	59	record	NN
979	979	4	59	breaking	VB
980	980	5	59	heat	NN
981	981	6	59	was	VB
982	982	7	59	n't	RB
983	983	8	59	uniformly	RB
984	984	9	59	distributed	VB
985	985	10	59	-	OO
986	986	11	59	it	NN
987	987	12	59	was	VB
988	988	13	59	particularly	RB
989	989	14	59	pronounced	VB
990	990	15	59	at	OO
991	991	16	59	the	OO
992	992	17	59	top	NN
993	993	18	59	of	OO
994	994	19	59	the	OO
995	995	20	59	world	NN
996	996	21	59	,	OO
997	997	22	59	showing	VB
998	998	23	59	temperature	NN
999	999	24	59	anomalies	NN
1000	1000	25	59	above	OO
1001	1001	26	59	4	OO
1002	1002	27	59	degrees	NN
1003	1003	28	59	Celsius	NN
1004	1004	29	59	(	OO
